ReportDate,Subdivision,LineCode,TrackNumber,beg_mp,end_mp,length_ft,length_m,grade_to_next,speed,curvature_deg,curve_radius_m,road_grade_pct,speed_kph,cumulative_distance_m,elevation_m
2022-12-28,HENDERSON,00H,SG,249.24507575757576,249.24526515151516,0.9999999999990904,0.3047999999997227,-0.53,43,0.6,9549.300000000001,-0.53,69.20162,3027.578399999818,-18.159557279998847
2022-12-28,HENDERSON,00H,SG,249.24791666666667,249.2481060606061,0.9999999999990904,0.3047999999997227,-0.53,43,0.5,11459.16,-0.53,69.20162,3027.883199999818,-18.161172719998845
2022-12-28,HENDERSON,00H,SG,249.34602272727273,249.34621212121212,0.9999999999990904,0.3047999999997227,-0.53,43,-0.5,11459.16,-0.53,69.20162,3028.1879999998177,-18.162788159998843
2022-12-28,HENDERSON,00H,SG,249.22121212121212,249.2214015151515,0.9999999999990904,0.3047999999997227,-0.53,43,1.5,3819.72,-0.53,69.20162,3028.4927999998176,-18.164403599998842
2022-12-28,HENDERSON,00H,SG,249.22291666666663,249.22310606060609,0.9999999999990904,0.3047999999997227,-0.53,43,1.4,4092.557142857143,-0.53,69.20162,3028.7975999998175,-18.16601903999884
2022-12-28,HENDERSON,00H,SG,249.3532196969697,249.35340909090908,0.9999999999990904,0.3047999999997227,-0.53,43,-0.7,8185.114285714286,-0.53,69.20162,3029.1023999998174,-18.16763447999884
2022-12-28,HENDERSON,00H,SG,249.24526515151516,249.24545454545455,0.9999999999990904,0.3047999999997227,-0.53,43,0.7,8185.114285714286,-0.53,69.20162,3029.4071999998173,-18.169249919998837
2022-12-28,HENDERSON,00H,SG,249.2503787878788,249.25056818181815,0.9999999999990904,0.3047999999997227,-0.53,43,0.5,11459.16,-0.53,69.20162,3029.711999999817,-18.170865359998835
2022-12-28,HENDERSON,00H,SG,249.30454545454543,249.30473484848488,0.9999999999990904,0.3047999999997227,-0.53,42,0.0,1000000.0,-0.53,67.59228,3030.016799999817,-18.172480799998834
2022-12-28,HENDERSON,00H,SG,249.33636363636364,249.33655303030304,0.9999999999990904,0.3047999999997227,-0.53,42,-0.2,28647.899999999998,-0.53,67.59228,3030.321599999817,-18.174096239998832
2022-12-28,HENDERSON,00H,SG,249.3405303030303,249.3409090909091,1.999999999998181,0.6095999999994455,-0.53,43,-0.3,19098.600000000002,-0.53,69.20162,3030.9311999998163,-18.17571167999883
2022-12-28,HENDERSON,00H,SG,249.24469696969695,249.24507575757576,1.999999999998181,0.6095999999994455,-0.53,43,0.7,8185.114285714286,-0.53,69.20162,3031.5407999998156,-18.178942559998827
2022-12-28,HENDERSON,00H,SG,249.21401515151516,249.21439393939391,1.999999999998181,0.6095999999994455,-0.53,43,1.6,3580.9874999999997,-0.53,69.20162,3032.150399999815,-18.182173439998824
2022-12-28,HENDERSON,00H,SG,249.36174242424244,249.3621212121212,1.999999999998181,0.6095999999994455,-0.53,43,-1.0,5729.58,-0.53,69.20162,3032.759999999814,-18.18540431999882
2022-12-28,HENDERSON,00H,SG,249.2465909090909,249.2469696969697,1.999999999998181,0.6095999999994455,-0.53,43,0.6,9549.300000000001,-0.53,69.20162,3033.3695999998135,-18.188635199998817
2022-12-28,HENDERSON,00H,SG,249.31193181818185,249.3123106060606,1.999999999998181,0.6095999999994455,-0.53,43,0.0,1000000.0,-0.53,69.20162,3033.979199999813,-18.191866079998814
2022-12-28,HENDERSON,00H,SG,249.3157196969697,249.31609848484848,1.999999999998181,0.6095999999994455,-0.53,43,0.0,1000000.0,-0.53,69.20162,3034.588799999812,-18.19509695999881
2022-12-28,HENDERSON,00H,SG,249.2412878787879,249.24166666666667,1.999999999998181,0.6095999999994455,-0.53,43,0.8,7161.974999999999,-0.53,69.20162,3035.1983999998115,-18.198327839998807
2022-12-28,HENDERSON,00H,SG,249.22253787878788,249.22291666666663,1.999999999998181,0.6095999999994455,-0.53,43,1.3,4407.369230769231,-0.53,69.20162,3035.807999999811,-18.201558719998804
2022-12-28,HENDERSON,00H,SG,249.3409090909091,249.34128787878788,1.999999999998181,0.6095999999994455,-0.53,43,-0.4,14323.949999999999,-0.53,69.20162,3036.41759999981,-18.2047895999988
2022-12-28,HENDERSON,00H,SG,249.2289772727273,249.22935606060605,1.999999999998181,0.6095999999994455,-0.53,43,1.1,5208.70909090909,-0.53,69.20162,3037.0271999998095,-18.208020479998797
2022-12-28,HENDERSON,00H,SG,249.31155303030303,249.31193181818185,1.999999999998181,0.6095999999994455,-0.53,42,0.0,1000000.0,-0.53,67.59228,3037.6367999998088,-18.211251359998794
2022-12-28,HENDERSON,00H,SG,249.22973484848484,249.23011363636363,1.999999999998181,0.6095999999994455,-0.53,43,1.1,5208.70909090909,-0.53,69.20162,3038.246399999808,-18.21448223999879
2022-12-28,HENDERSON,00H,SG,249.33579545454543,249.33617424242425,1.999999999998181,0.6095999999994455,-0.53,42,-0.2,28647.899999999998,-0.53,67.59228,3038.8559999998074,-18.217713119998788
2022-12-28,HENDERSON,00H,SG,249.22935606060605,249.22973484848484,1.999999999998181,0.6095999999994455,-0.53,43,1.2,4774.650000000001,-0.53,69.20162,3039.4655999998067,-18.220943999998784
2022-12-28,HENDERSON,00H,SG,249.23333333333332,249.2337121212121,1.999999999998181,0.6095999999994455,-0.53,43,1.1,5208.70909090909,-0.53,69.20162,3040.075199999806,-18.22417487999878
2022-12-28,HENDERSON,00H,SG,249.33276515151516,249.33314393939395,1.999999999998181,0.6095999999994455,-0.53,42,-0.2,28647.899999999998,-0.53,67.59228,3040.6847999998054,-18.227405759998778
2022-12-28,HENDERSON,00H,SG,249.22083333333333,249.22121212121212,1.999999999998181,0.6095999999994455,-0.53,43,1.4,4092.557142857143,-0.53,69.20162,3041.2943999998047,-18.230636639998774
2022-12-28,HENDERSON,00H,SG,249.34261363636364,249.3429924242424,1.999999999998181,0.6095999999994455,-0.53,43,-0.5,11459.16,-0.53,69.20162,3041.903999999804,-18.23386751999877
2022-12-28,HENDERSON,00H,SG,249.24829545454543,249.24867424242424,1.999999999998181,0.6095999999994455,-0.53,43,0.5,11459.16,-0.53,69.20162,3042.5135999998033,-18.237098399998768
2022-12-28,HENDERSON,00H,SG,249.3289772727273,249.32935606060607,1.999999999998181,0.6095999999994455,-0.53,42,-0.1,57295.799999999996,-0.53,67.59228,3043.1231999998026,-18.240329279998765
2022-12-28,HENDERSON,00H,SG,249.34015151515152,249.3405303030303,1.999999999998181,0.6095999999994455,-0.53,43,-0.4,14323.949999999999,-0.53,69.20162,3043.732799999802,-18.24356015999876
2022-12-28,HENDERSON,00H,SG,249.35643939393935,249.35681818181817,1.999999999998181,0.6095999999994455,-0.53,43,-0.9,6366.2,-0.53,69.20162,3044.3423999998013,-18.246791039998758
2022-12-28,HENDERSON,00H,SG,249.3560606060606,249.35643939393935,1.999999999998181,0.6095999999994455,-0.53,42,-0.9,6366.2,-0.53,67.59228,3044.9519999998006,-18.250021919998755
2022-12-28,HENDERSON,00H,SG,249.2441287878788,249.2445075757576,1.999999999998181,0.6095999999994455,-0.53,43,0.7,8185.114285714286,-0.53,69.20162,3045.5615999998,-18.25325279999875
2022-12-28,HENDERSON,00H,SG,249.33541666666667,249.33579545454543,1.999999999998181,0.6095999999994455,-0.53,43,-0.2,28647.899999999998,-0.53,69.20162,3046.1711999997992,-18.256483679998748
2022-12-28,HENDERSON,00H,SG,249.22727272727272,249.2276515151515,1.999999999998181,0.6095999999994455,-0.53,43,1.3,4407.369230769231,-0.53,69.20162,3046.7807999997985,-18.259714559998745
2022-12-28,HENDERSON,00H,SG,249.21439393939391,249.21477272727273,1.999999999998181,0.6095999999994455,-0.53,43,1.7,3370.3411764705884,-0.53,69.20162,3047.390399999798,-18.26294543999874
2022-12-28,HENDERSON,00H,SG,249.2380681818182,249.23844696969695,1.999999999998181,0.6095999999994455,-0.53,43,0.9,6366.2,-0.53,69.20162,3047.999999999797,-18.26617631999874
2022-12-28,HENDERSON,00H,SG,249.22689393939393,249.22727272727272,1.999999999998181,0.6095999999994455,-0.53,43,1.2,4774.650000000001,-0.53,69.20162,3048.6095999997965,-18.269407199998735
2022-12-28,HENDERSON,00H,SG,249.3348484848485,249.33522727272728,1.999999999998181,0.6095999999994455,-0.53,43,-0.2,28647.899999999998,-0.53,69.20162,3049.219199999796,-18.272638079998732
2022-12-28,HENDERSON,00H,SG,249.31344696969697,249.31382575757576,1.999999999998181,0.6095999999994455,-0.53,42,0.1,57295.799999999996,-0.53,67.59228,3049.828799999795,-18.27586895999873
2022-12-28,HENDERSON,00H,SG,249.33371212121213,249.33409090909092,1.999999999998181,0.6095999999994455,-0.53,43,-0.1,57295.799999999996,-0.53,69.20162,3050.4383999997945,-18.279099839998725
2022-12-28,HENDERSON,00H,SG,249.22405303030305,249.2244318181818,1.999999999998181,0.6095999999994455,-0.53,43,1.4,4092.557142857143,-0.53,69.20162,3051.047999999794,-18.282330719998722
2022-12-28,HENDERSON,00H,SG,249.21477272727273,249.21515151515152,1.999999999998181,0.6095999999994455,-0.53,43,1.6,3580.9874999999997,-0.53,69.20162,3051.657599999793,-18.28556159999872
2022-12-28,HENDERSON,00H,SG,249.3278409090909,249.32821969696968,1.999999999998181,0.6095999999994455,-0.53,43,0.0,1000000.0,-0.53,69.20162,3052.2671999997924,-18.288792479998715
2022-12-28,HENDERSON,00H,SG,249.35454545454544,249.35492424242423,1.999999999998181,0.6095999999994455,-0.53,43,-0.8,7161.974999999999,-0.53,69.20162,3052.8767999997917,-18.292023359998712
2022-12-28,HENDERSON,00H,SG,249.2276515151515,249.22803030303027,1.999999999998181,0.6095999999994455,-0.53,43,1.2,4774.650000000001,-0.53,69.20162,3053.486399999791,-18.29525423999871
2022-12-28,HENDERSON,00H,SG,249.30625,249.3066287878788,1.999999999998181,0.6095999999994455,-0.53,42,0.0,1000000.0,-0.53,67.59228,3054.0959999997904,-18.298485119998706
2022-12-28,HENDERSON,00H,SG,249.31628787878788,249.31666666666663,1.999999999998181,0.6095999999994455,-0.53,43,0.0,1000000.0,-0.53,69.20162,3054.7055999997897,-18.301715999998702
2022-12-28,HENDERSON,00H,SG,249.31666666666663,249.31704545454545,1.999999999998181,0.6095999999994455,-0.53,42,0.0,1000000.0,-0.53,67.59228,3055.315199999789,-18.3049468799987
2022-12-28,HENDERSON,00H,SG,249.2469696969697,249.2473484848485,1.999999999998181,0.6095999999994455,-0.53,43,0.5,11459.16,-0.53,69.20162,3055.9247999997883,-18.308177759998696
2022-12-28,HENDERSON,00H,SG,249.3469696969697,249.34734848484848,1.999999999998181,0.6095999999994455,-0.53,42,-0.5,11459.16,-0.53,67.59228,3056.5343999997876,-18.311408639998692
2022-12-28,HENDERSON,00H,SG,249.2405303030303,249.2409090909091,1.999999999998181,0.6095999999994455,-0.53,43,0.7,8185.114285714286,-0.53,69.20162,3057.143999999787,-18.31463951999869
2022-12-28,HENDERSON,00H,SG,249.3219696969697,249.32234848484848,1.999999999998181,0.6095999999994455,-0.53,42,0.0,1000000.0,-0.53,67.59228,3057.7535999997863,-18.317870399998686
2022-12-28,HENDERSON,00H,SG,249.3528409090909,249.3532196969697,1.999999999998181,0.6095999999994455,-0.53,43,-0.8,7161.974999999999,-0.53,69.20162,3058.3631999997856,-18.321101279998683
2022-12-28,HENDERSON,00H,SG,249.3429924242424,249.3435606060606,2.9999999999972715,0.9143999999991684,-0.53,42,-0.5,11459.16,-0.53,67.59228,3059.277599999785,-18.32433215999868
2022-12-28,HENDERSON,00H,SG,249.3464015151515,249.3469696969697,2.9999999999972715,0.9143999999991684,-0.53,42,-0.6,9549.300000000001,-0.53,67.59228,3060.191999999784,-18.329178479998674
2022-12-28,HENDERSON,00H,SG,249.31496212121212,249.3155303030303,2.9999999999972715,0.9143999999991684,-0.53,42,0.1,57295.799999999996,-0.53,67.59228,3061.106399999783,-18.33402479999867
2022-12-28,HENDERSON,00H,SG,249.24545454545455,249.24602272727273,2.9999999999972715,0.9143999999991684,-0.53,43,0.6,9549.300000000001,-0.53,69.20162,3062.0207999997824,-18.338871119998664
2022-12-28,HENDERSON,00H,SG,249.34204545454543,249.34261363636364,2.9999999999972715,0.9143999999991684,-0.53,43,-0.4,14323.949999999999,-0.53,69.20162,3062.9351999997816,-18.34371743999866
2022-12-28,HENDERSON,00H,SG,249.2435606060606,249.2441287878788,2.9999999999972715,0.9143999999991684,-0.53,43,0.6,9549.300000000001,-0.53,69.20162,3063.849599999781,-18.348563759998655
2022-12-28,HENDERSON,00H,SG,249.2337121212121,249.2342803030303,2.9999999999972715,0.9143999999991684,-0.53,43,1.0,5729.58,-0.53,69.20162,3064.76399999978,-18.35341007999865
2022-12-28,HENDERSON,00H,SG,249.2185606060606,249.2191287878788,2.9999999999972715,0.9143999999991684,-0.53,43,1.5,3819.72,-0.53,69.20162,3065.6783999997792,-18.358256399998645
2022-12-28,HENDERSON,00H,SG,249.33409090909092,249.3346590909091,2.9999999999972715,0.9143999999991684,-0.53,42,-0.2,28647.899999999998,-0.53,67.59228,3066.5927999997784,-18.36310271999864
2022-12-28,HENDERSON,00H,SG,249.25530303030305,249.2558712121212,2.9999999999972715,0.9143999999991684,-0.53,43,0.2,28647.899999999998,-0.53,69.20162,3067.5071999997776,-18.367949039998635
2022-12-28,HENDERSON,00H,SG,249.24867424242424,249.2492424242424,2.9999999999972715,0.9143999999991684,-0.53,43,0.4,14323.949999999999,-0.53,69.20162,3068.421599999777,-18.37279535999863
2022-12-28,HENDERSON,00H,SG,249.2973484848485,249.29791666666668,2.9999999999972715,0.9143999999991684,-0.53,42,0.0,1000000.0,-0.53,67.59228,3069.335999999776,-18.377641679998625
2022-12-28,HENDERSON,00H,SG,249.33693181818185,249.3375,2.9999999999972715,0.9143999999991684,-0.53,43,-0.3,19098.600000000002,-0.53,69.20162,3070.2503999997753,-18.38248799999862
2022-12-28,HENDERSON,00H,SG,249.25454545454545,249.25511363636363,2.9999999999972715,0.9143999999991684,-0.53,43,0.2,28647.899999999998,-0.53,69.20162,3071.1647999997745,-18.387334319998615
2022-12-28,HENDERSON,00H,SG,249.32556818181817,249.32613636363635,2.9999999999972715,0.9143999999991684,-0.53,42,0.0,1000000.0,-0.53,67.59228,3072.0791999997737,-18.39218063999861
2022-12-28,HENDERSON,00H,SG,249.24943181818185,249.25,2.9999999999972715,0.9143999999991684,-0.53,43,0.4,14323.949999999999,-0.53,69.20162,3072.993599999773,-18.397026959998605
2022-12-28,HENDERSON,00H,SG,249.35094696969696,249.35151515151512,2.9999999999972715,0.9143999999991684,-0.53,43,-0.7,8185.114285714286,-0.53,69.20162,3073.907999999772,-18.4018732799986
2022-12-28,HENDERSON,00H,SG,249.3272727272727,249.3278409090909,2.9999999999972715,0.9143999999991684,-0.53,42,0.0,1000000.0,-0.53,67.59228,3074.8223999997713,-18.406719599998596
2022-12-28,HENDERSON,00H,SG,249.33219696969695,249.33276515151516,2.9999999999972715,0.9143999999991684,-0.53,42,-0.1,57295.799999999996,-0.53,67.59228,3075.7367999997705,-18.41156591999859
2022-12-28,HENDERSON,00H,SG,249.33314393939395,249.33371212121213,2.9999999999972715,0.9143999999991684,-0.53,43,-0.2,28647.899999999998,-0.53,69.20162,3076.6511999997697,-18.416412239998586
2022-12-28,HENDERSON,00H,SG,249.25056818181815,249.25113636363636,2.9999999999972715,0.9143999999991684,-0.53,43,0.4,14323.949999999999,-0.53,69.20162,3077.565599999769,-18.42125855999858
2022-12-28,HENDERSON,00H,SG,249.22803030303027,249.22878787878787,3.999999999996362,1.2191999999988912,-0.53,43,1.1,5208.70909090909,-0.53,69.20162,3078.784799999768,-18.426104879998576
2022-12-28,HENDERSON,00H,SG,249.2244318181818,249.2251893939394,3.999999999996362,1.2191999999988912,-0.53,43,1.3,4407.369230769231,-0.53,69.20162,3080.003999999767,-18.43256663999857
2022-12-28,HENDERSON,00H,SG,249.3282196969697,249.3289772727273,3.999999999996362,1.2191999999988912,-0.53,43,-0.1,57295.799999999996,-0.53,69.20162,3081.223199999766,-18.439028399998563
2022-12-28,HENDERSON,00H,SG,249.3314393939394,249.33219696969695,3.999999999996362,1.2191999999988912,-0.53,43,-0.1,57295.799999999996,-0.53,69.20162,3082.4423999997653,-18.445490159998556
2022-12-28,HENDERSON,00H,SG,249.23731060606065,249.2380681818182,3.999999999996362,1.2191999999988912,-0.53,43,0.8,7161.974999999999,-0.53,69.20162,3083.6615999997643,-18.45195191999855
2022-12-28,HENDERSON,00H,SG,249.3191287878788,249.31988636363636,3.999999999996362,1.2191999999988912,-0.53,43,0.0,1000000.0,-0.53,69.20162,3084.8807999997634,-18.458413679998543
2022-12-28,HENDERSON,00H,SG,249.3183712121212,249.3191287878788,3.999999999996362,1.2191999999988912,-0.53,42,0.0,1000000.0,-0.53,67.59228,3086.0999999997625,-18.464875439998536
2022-12-28,HENDERSON,00H,SG,249.34905303030305,249.3498106060606,3.999999999996362,1.2191999999988912,-0.53,43,-0.7,8185.114285714286,-0.53,69.20162,3087.3191999997616,-18.47133719999853
2022-12-28,HENDERSON,00H,SG,249.34734848484848,249.34810606060609,3.999999999996362,1.2191999999988912,-0.53,43,-0.6,9549.300000000001,-0.53,69.20162,3088.5383999997607,-18.477798959998523
2022-12-28,HENDERSON,00H,SG,249.23541666666668,249.23617424242423,3.999999999996362,1.2191999999988912,-0.53,43,0.9,6366.2,-0.53,69.20162,3089.75759999976,-18.484260719998517
2022-12-28,HENDERSON,00H,SG,249.32367424242423,249.3244318181818,3.999999999996362,1.2191999999988912,-0.53,42,0.0,1000000.0,-0.53,67.59228,3090.976799999759,-18.49072247999851
2022-12-28,HENDERSON,00H,SG,249.33939393939391,249.34015151515152,3.999999999996362,1.2191999999988912,-0.53,42,-0.3,19098.600000000002,-0.53,67.59228,3092.195999999758,-18.497184239998504
2022-12-28,HENDERSON,00H,SG,249.33863636363637,249.33939393939391,3.999999999996362,1.2191999999988912,-0.53,43,-0.3,19098.600000000002,-0.53,69.20162,3093.415199999757,-18.503645999998497
2022-12-28,HENDERSON,00H,SG,249.34128787878788,249.34204545454543,3.999999999996362,1.2191999999988912,-0.53,42,-0.4,14323.949999999999,-0.53,67.59228,3094.634399999756,-18.51010775999849
2022-12-28,HENDERSON,00H,SG,249.3585227272727,249.3592803030303,3.999999999996362,1.2191999999988912,-0.53,42,-0.9,6366.2,-0.53,67.59228,3095.8535999997553,-18.516569519998484
2022-12-28,HENDERSON,00H,SG,249.31988636363636,249.32083333333333,4.9999999999954525,1.523999999998614,-0.53,42,0.0,1000000.0,-0.53,67.59228,3097.377599999754,-18.523031279998477
2022-12-28,HENDERSON,00H,SG,249.21742424242424,249.2183712121212,4.9999999999954525,1.523999999998614,-0.53,43,1.5,3819.72,-0.53,69.20162,3098.9015999997523,-18.53110847999847
2022-12-28,HENDERSON,00H,SG,249.23636363636365,249.23731060606065,4.9999999999954525,1.523999999998614,-0.53,43,0.9,6366.2,-0.53,69.20162,3100.425599999751,-18.53918567999846
2022-12-28,HENDERSON,00H,SG,249.35151515151512,249.3524621212121,4.9999999999954525,1.523999999998614,-0.53,42,-0.7,8185.114285714286,-0.53,67.59228,3101.9495999997494,-18.547262879998453
2022-12-28,HENDERSON,00H,SG,249.2153409090909,249.21628787878788,4.9999999999954525,1.523999999998614,-0.53,43,1.6,3580.9874999999997,-0.53,69.20162,3103.473599999748,-18.555340079998444
2022-12-28,HENDERSON,00H,SG,249.34810606060609,249.34905303030305,4.9999999999954525,1.523999999998614,-0.53,42,-0.6,9549.300000000001,-0.53,67.59228,3104.9975999997464,-18.563417279998436
2022-12-28,HENDERSON,00H,SG,249.3297348484849,249.33068181818183,4.9999999999954525,1.523999999998614,-0.53,43,-0.1,57295.799999999996,-0.53,69.20162,3106.521599999745,-18.571494479998428
2022-12-28,HENDERSON,00H,SG,249.22310606060609,249.22405303030305,4.9999999999954525,1.523999999998614,-0.53,43,1.3,4407.369230769231,-0.53,69.20162,3108.0455999997434,-18.57957167999842
2022-12-28,HENDERSON,00H,SG,249.2130681818182,249.21401515151516,4.9999999999954525,1.523999999998614,-0.53,43,1.7,3370.3411764705884,-0.53,69.20162,3109.569599999742,-18.58764887999841
2022-12-28,HENDERSON,00H,SG,249.21628787878788,249.21723484848485,4.9999999999954525,1.523999999998614,-0.53,43,1.5,3819.72,-0.53,69.20162,3111.0935999997405,-18.595726079998403
2022-12-28,HENDERSON,00H,SG,249.2342803030303,249.2352272727273,5.000000000145519,1.5240000000443543,-0.53,43,0.9,6366.2,-0.53,69.20162,3112.617599999785,-18.603803279998395
2022-12-28,HENDERSON,00H,SG,249.3498106060606,249.35094696969696,5.999999999994543,1.8287999999983369,-0.53,42,-0.7,8185.114285714286,-0.53,67.59228,3114.4463999997834,-18.61188047999863
2022-12-28,HENDERSON,00H,SG,249.2,249.20113636363635,5.999999999994543,1.8287999999983369,-0.53,43,2.2,2604.354545454545,-0.53,69.20162,3116.2751999997818,-18.62157311999862
2022-12-28,HENDERSON,00H,SG,249.32613636363635,249.3272727272727,5.999999999994543,1.8287999999983369,-0.53,43,0.0,1000000.0,-0.53,69.20162,3118.10399999978,-18.63126575999861
2022-12-28,HENDERSON,00H,SG,249.31382575757576,249.31496212121212,5.999999999994543,1.8287999999983369,-0.53,43,0.1,57295.799999999996,-0.53,69.20162,3119.9327999997786,-18.6409583999986
2022-12-28,HENDERSON,00H,SG,249.3244318181818,249.32556818181817,5.999999999994543,1.8287999999983369,-0.53,43,0.0,1000000.0,-0.53,69.20162,3121.761599999777,-18.65065103999859
2022-12-28,HENDERSON,00H,SG,249.3123106060606,249.31344696969697,5.999999999994543,1.8287999999983369,-0.53,43,0.1,57295.799999999996,-0.53,69.20162,3123.5903999997754,-18.66034367999858
2022-12-28,HENDERSON,00H,SG,249.35340909090908,249.35454545454544,5.999999999994543,1.8287999999983369,-0.53,42,-0.8,7161.974999999999,-0.53,67.59228,3125.419199999774,-18.67003631999857
2022-12-28,HENDERSON,00H,SG,249.2214015151515,249.22253787878788,5.999999999994543,1.8287999999983369,-0.53,43,1.4,4092.557142857143,-0.53,69.20162,3127.247999999772,-18.67972895999856
2022-12-28,HENDERSON,00H,SG,249.23030303030305,249.23143939393935,5.999999999994543,1.8287999999983369,-0.53,43,1.1,5208.70909090909,-0.53,69.20162,3129.0767999997706,-18.68942159999855
2022-12-28,HENDERSON,00H,SG,249.35492424242423,249.3560606060606,5.999999999994543,1.8287999999983369,-0.53,42,-0.8,7161.974999999999,-0.53,67.59228,3130.905599999769,-18.69911423999854
2022-12-28,HENDERSON,00H,SG,249.32083333333333,249.3219696969697,5.999999999994543,1.8287999999983369,-0.53,43,0.0,1000000.0,-0.53,69.20162,3132.7343999997674,-18.70880687999853
2022-12-28,HENDERSON,00H,SG,249.3375,249.33863636363637,5.999999999994543,1.8287999999983369,-0.53,42,-0.3,19098.600000000002,-0.53,67.59228,3134.563199999766,-18.71849951999852
2022-12-28,HENDERSON,00H,SG,249.2195075757576,249.2206439393939,5.999999999994543,1.8287999999983369,-0.53,43,1.4,4092.557142857143,-0.53,69.20162,3136.3919999997643,-18.72819215999851
2022-12-28,HENDERSON,00H,SG,249.31704545454545,249.3183712121212,6.9999999999936335,2.1335999999980597,-0.53,43,0.0,1000000.0,-0.53,69.20162,3138.525599999762,-18.7378847999985
2022-12-28,HENDERSON,00H,SG,249.32234848484848,249.32367424242423,6.9999999999936335,2.1335999999980597,-0.53,43,0.0,1000000.0,-0.53,69.20162,3140.65919999976,-18.74919287999849
2022-12-28,HENDERSON,00H,SG,249.3445075757576,249.34583333333333,6.9999999999936335,2.1335999999980597,-0.53,42,-0.5,11459.16,-0.53,67.59228,3142.792799999758,-18.760500959998478
2022-12-28,HENDERSON,00H,SG,249.2960227272727,249.2973484848485,7.0000000001437,2.1336000000438,-0.53,43,0.0,1000000.0,-0.53,69.20162,3144.9263999998016,-18.771809039998466
2022-12-28,HENDERSON,00H,SG,249.30473484848488,249.30625,7.999999999992724,2.4383999999977823,-0.53,43,0.0,1000000.0,-0.53,69.20162,3147.3647999997993,-18.7831171199987
2022-12-28,HENDERSON,00H,SG,249.31003787878788,249.31155303030303,7.999999999992724,2.4383999999977823,-0.53,43,0.0,1000000.0,-0.53,69.20162,3149.803199999797,-18.796040639998687
2022-12-28,HENDERSON,00H,SG,249.35681818181817,249.35833333333332,7.999999999992724,2.4383999999977823,-0.53,42,-0.9,6366.2,-0.53,67.59228,3152.2415999997947,-18.808964159998673
2022-12-28,HENDERSON,00H,SG,249.24166666666667,249.24318181818185,7.999999999992724,2.4383999999977823,-0.53,43,0.7,8185.114285714286,-0.53,69.20162,3154.6799999997925,-18.82188767999866
2022-12-28,HENDERSON,00H,SG,249.2251893939394,249.22670454545457,7.999999999992724,2.4383999999977823,-0.53,43,1.2,4774.650000000001,-0.53,69.20162,3157.11839999979,-18.834811199998647
2022-12-28,HENDERSON,00H,SG,249.25113636363636,249.2526515151515,7.999999999992724,2.4383999999977823,-0.53,43,0.3,19098.600000000002,-0.53,69.20162,3159.556799999788,-18.847734719998634
2022-12-28,HENDERSON,00H,SG,249.2560606060606,249.25776515151512,8.999999999991815,2.743199999997505,-0.53,43,0.2,28647.899999999998,-0.53,69.20162,3162.2999999997855,-18.86065823999862
2022-12-28,HENDERSON,00H,SG,249.2528409090909,249.25454545454545,8.999999999991815,2.743199999997505,-0.53,43,0.3,19098.600000000002,-0.53,69.20162,3165.043199999783,-18.875197199998606
2022-12-28,HENDERSON,00H,SG,249.23143939393935,249.23333333333332,9.999999999990903,3.047999999997228,-0.53,43,1.0,5729.58,-0.53,69.20162,3168.09119999978,-18.88973615999859
2022-12-28,HENDERSON,00H,SG,249.36799242424243,249.37007575757576,10.999999999989996,3.3527999999969507,-0.53,42,-1.3,4407.369230769231,-0.53,67.59228,3171.443999999777,-18.905890559998575
2022-12-28,HENDERSON,00H,SG,249.23844696969695,249.2405303030303,10.999999999989996,3.3527999999969507,-0.53,43,0.8,7161.974999999999,-0.53,69.20162,3174.796799999774,-18.92366039999856
2022-12-28,HENDERSON,00H,SG,249.3592803030303,249.36174242424244,13.000000000138243,3.9624000000421367,-0.53,42,-1.0,5729.58,-0.53,67.59228,3178.7591999998162,-18.941430239998546
2022-12-28,HENDERSON,00H,SG,249.36534090909092,249.36799242424243,13.999999999987269,4.267199999996119,-0.53,42,-1.2,4774.650000000001,-0.53,67.59228,3183.0263999998124,-18.96243095999877
2022-12-28,HENDERSON,00H,SG,249.21041666666667,249.2130681818182,13.999999999987269,4.267199999996119,-0.53,43,1.8,3183.1,-0.53,69.20162,3187.2935999998085,-18.98504711999875
2022-12-28,HENDERSON,00H,SG,249.2039772727273,249.2068181818182,14.999999999986358,4.571999999995842,-0.53,43,2.0,2864.79,-0.53,69.20162,3191.8655999998045,-19.00766327999873
2022-12-28,HENDERSON,00H,SG,249.20113636363635,249.2039772727273,15.000000000136424,4.572000000041582,-0.53,43,2.1,2728.3714285714286,-0.53,69.20162,3196.437599999846,-19.03189487999871
2022-12-28,HENDERSON,00H,SG,249.3621212121212,249.36534090909092,16.99999999998454,5.181599999995288,-0.53,42,-1.1,5208.70909090909,-0.53,67.59228,3201.6191999998414,-19.05612647999893
2022-12-28,HENDERSON,00H,SG,249.3066287878788,249.3098484848485,16.99999999998454,5.181599999995288,-0.53,43,0.0,1000000.0,-0.53,69.20162,3206.8007999998367,-19.083588959998906
2022-12-28,HENDERSON,00H,SG,249.2068181818182,249.2100378787879,16.99999999998454,5.181599999995288,-0.53,43,1.9,3015.5684210526315,-0.53,69.20162,3211.982399999832,-19.11105143999888
2022-12-28,HENDERSON,00H,SG,249.29791666666668,249.30454545454543,34.99999999996817,10.6679999999903,-0.53,43,0.0,1000000.0,-0.53,69.20162,3222.650399999822,-19.138513919998857
