time_seconds,i,offset_meters,offset_back_meters,total_dist_meters,link_idx_front,link_idx_back,offset_in_link_meters,speed_meters_per_second,speed_limit_meters_per_second,speed_target_meters_per_second,dt_seconds,length_meters,mass_static_kilograms,mass_rot_kilograms,mass_freight_kilograms,weight_static_newtons,res_rolling_newtons,res_bearing_newtons,res_davis_b_newtons,res_aero_newtons,res_grade_newtons,res_curve_newtons,grade_front,grade_back,elev_front_meters,elev_back_meters,pwr_res_watts,pwr_accel_watts,pwr_whl_out_watts,energy_whl_out_joules,energy_whl_out_pos_joules,energy_whl_out_neg_joules,dist_in_main,milepost
32.0,32,2214.8531199999998,401.88895999999977,414.8531199999998,2,2,2201.8889599999998,12.96416,0.0,0.0,1.0,1800.0,13780000.0,300000.0,10150000.0,135065338.26059207,40519.601478177625,4000.0,175100.8655664437,84145.22791256243,0.0,0.0,0.0,0.0,0.0,0.0,3938067.0719361235,0.0,3938067.0719361235,122657238.46671925,122657238.46671925,0.0,-49585.14688,349.2010099291598
33.0,33,2227.8172799999998,414.85311999999976,427.8172799999998,2,2,2214.8531199999998,12.96416,0.0,0.0,1.0,1800.0,13780000.0,300000.0,10150000.0,135065338.26059207,40519.601478177625,4000.0,175100.8655664437,84145.22791256243,0.0,0.0,0.0,0.0,0.0,0.0,3938067.0719361235,0.0,3938067.0719361235,126595305.53865539,126595305.53865539,0.0,-49572.18272,349.1929543535822
34.0,34,2240.7814399999997,427.81727999999976,440.7814399999998,2,2,2227.8172799999998,12.96416,0.0,0.0,1.0,1800.0,13780000.0,300000.0,10150000.0,135065338.26059207,40519.601478177625,4000.0,175100.8655664437,84145.22791256243,0.0,0.0,0.0,0.0,0.0,0.0,3938067.0719361235,0.0,3938067.0719361235,130533372.61059152,130533372.61059152,0.0,-49559.21856,349.18489877800465
35.0,35,2253.7455999999997,440.78143999999975,453.7455999999998,2,2,2240.7814399999997,12.96416,0.0,0.0,1.0,1800.0,13780000.0,300000.0,10150000.0,135065338.26059207,40519.601478177625,4000.0,175100.8655664437,84145.22791256243,0.0,0.0,0.0,0.0,0.0,0.0,3938067.0719361235,0.0,3938067.0719361235,134471439.68252763,134471439.68252763,0.0,-49546.2544,349.1768432024271
36.0,36,2266.7097599999997,453.74559999999974,466.7097599999998,2,2,2253.7455999999997,12.96416,0.0,0.0,1.0,1800.0,13780000.0,300000.0,10150000.0,135065338.26059207,40519.601478177625,4000.0,175100.8655664437,84145.22791256243,0.0,0.0,0.0,0.0,0.0,0.0,3938067.0719361235,0.0,3938067.0719361235,138409506.75446376,138409506.75446376,0.0,-49533.29024,349.1687876268495
37.0,37,2279.6739199999997,466.70975999999973,479.6739199999998,2,2,2266.7097599999997,12.96416,0.0,0.0,1.0,1800.0,13780000.0,300000.0,10150000.0,135065338.26059207,40519.601478177625,4000.0,175100.8655664437,84145.22791256243,0.0,0.0,0.0,0.0,0.0,0.0,3938067.0719361235,0.0,3938067.0719361235,142347573.8263999,142347573.8263999,0.0,-49520.32608,349.16073205127196
38.0,38,2292.6380799999997,479.6739199999997,492.6380799999998,2,2,2279.6739199999997,12.96416,0.0,0.0,1.0,1800.0,13780000.0,300000.0,10150000.0,135065338.26059207,40519.601478177625,4000.0,175100.8655664437,84145.22791256243,0.0,0.0,0.0,0.0,0.0,0.0,3938067.0719361235,0.0,3938067.0719361235,146285640.89833602,146285640.89833602,0.0,-49507.36192,349.1526764756944
39.0,39,2305.6022399999997,492.6380799999997,505.60223999999977,2,2,2292.6380799999997,12.96416,0.0,0.0,1.0,1800.0,13780000.0,300000.0,10150000.0,135065338.26059207,40519.601478177625,4000.0,175100.8655664437,84145.22791256243,0.0,0.0,0.0,0.0,0.0,0.0,3938067.0719361235,0.0,3938067.0719361235,150223707.97027215,150223707.97027215,0.0,-49494.39776,349.1446209001168
40.0,40,2318.5663999999997,505.6022399999997,518.5663999999998,2,2,2305.6022399999997,12.96416,0.0,0.0,1.0,1800.0,13780000.0,300000.0,10150000.0,135065338.26059207,40519.601478177625,4000.0,175100.8655664437,84145.22791256243,0.0,0.0,0.0,0.0,0.0,0.0,3938067.0719361235,0.0,3938067.0719361235,154161775.04220828,154161775.04220828,0.0,-49481.4336,349.1365653245393
41.0,41,2331.5305599999997,518.5663999999997,531.5305599999998,2,2,2318.5663999999997,12.96416,0.0,0.0,1.0,1800.0,13780000.0,300000.0,10150000.0,135065338.26059207,40519.601478177625,4000.0,175100.8655664437,84145.22791256243,0.0,0.0,0.0,0.0,0.0,0.0,3938067.0719361235,0.0,3938067.0719361235,158099842.1141444,158099842.1141444,0.0,-49468.46944,349.1285097489617
42.0,42,2344.4947199999997,531.5305599999997,544.4947199999998,2,2,2331.5305599999997,12.96416,0.0,0.0,1.0,1800.0,13780000.0,300000.0,10150000.0,135065338.26059207,40519.601478177625,4000.0,175100.8655664437,84145.22791256243,0.0,0.0,0.0,0.0,0.0,0.0,3938067.0719361235,0.0,3938067.0719361235,162037909.18608055,162037909.18608055,0.0,-49455.50528,349.12045417338413
43.0,43,2357.4588799999997,544.4947199999997,557.4588799999998,2,2,2344.4947199999997,12.96416,0.0,0.0,1.0,1800.0,13780000.0,300000.0,10150000.0,135065338.26059207,40519.601478177625,4000.0,175100.8655664437,84145.22791256243,0.0,0.0,0.0,0.0,0.0,0.0,3938067.0719361235,0.0,3938067.0719361235,165975976.25801668,165975976.25801668,0.0,-49442.54112,349.1123985978066
44.0,44,2370.4230399999997,557.4588799999997,570.4230399999998,2,2,2357.4588799999997,12.96416,0.0,0.0,1.0,1800.0,13780000.0,300000.0,10150000.0,135065338.26059207,40519.601478177625,4000.0,175100.8655664437,84145.22791256243,0.0,0.0,0.0,0.0,0.0,0.0,3938067.0719361235,0.0,3938067.0719361235,169914043.3299528,169914043.3299528,0.0,-49429.57696,349.104343022229
45.0,45,2383.3871999999997,570.4230399999997,583.3871999999998,2,2,2370.4230399999997,12.96416,0.0,0.0,1.0,1800.0,13780000.0,300000.0,10150000.0,135065338.26059207,40519.601478177625,4000.0,175100.8655664437,84145.22791256243,0.0,0.0,0.0,0.0,0.0,0.0,3938067.0719361235,0.0,3938067.0719361235,173852110.40188894,173852110.40188894,0.0,-49416.6128,349.09628744665144
46.0,46,2396.3513599999997,583.3871999999997,596.3513599999998,2,2,2383.3871999999997,12.96416,0.0,0.0,1.0,1800.0,13780000.0,300000.0,10150000.0,135065338.26059207,40519.601478177625,4000.0,175100.8655664437,84145.22791256243,0.0,0.0,0.0,0.0,0.0,0.0,3938067.0719361235,0.0,3938067.0719361235,177790177.47382507,177790177.47382507,0.0,-49403.64864,349.08823187107384
47.0,47,2409.3155199999997,596.3513599999997,609.3155199999998,2,2,2396.3513599999997,12.96416,0.0,0.0,1.0,1800.0,13780000.0,300000.0,10150000.0,135065338.26059207,40519.601478177625,4000.0,175100.8655664437,84145.22791256243,0.0,0.0,0.0,0.0,0.0,0.0,3938067.0719361235,0.0,3938067.0719361235,181728244.5457612,181728244.5457612,0.0,-49390.68448,349.0801762954963
48.0,48,2422.2796799999996,609.3155199999997,622.2796799999998,2,2,2409.3155199999997,12.96416,0.0,0.0,1.0,1800.0,13780000.0,300000.0,10150000.0,135065338.26059207,40519.601478177625,4000.0,175100.8655664437,84145.22791256243,0.0,0.0,0.0,0.0,0.0,0.0,3938067.0719361235,0.0,3938067.0719361235,185666311.61769733,185666311.61769733,0.0,-49377.72032,349.07212071991876
49.0,49,2435.2438399999996,622.2796799999996,635.2438399999998,2,2,2422.2796799999996,12.96416,0.0,0.0,1.0,1800.0,13780000.0,300000.0,10150000.0,135065338.26059207,40519.601478177625,4000.0,175100.8655664437,84145.22791256243,0.0,0.0,0.0,0.0,0.0,0.0,3938067.0719361235,0.0,3938067.0719361235,189604378.68963346,189604378.68963346,0.0,-49364.75616,349.06406514434116
50.0,50,2448.2079999999996,635.2438399999996,648.2079999999997,2,2,2435.2438399999996,12.96416,0.0,0.0,1.0,1800.0,13780000.0,300000.0,10150000.0,135065338.26059207,40519.601478177625,4000.0,175100.8655664437,84145.22791256243,0.0,0.0,0.0,0.0,0.0,0.0,3938067.0719361235,0.0,3938067.0719361235,193542445.7615696,193542445.7615696,0.0,-49351.792,349.0560095687636
51.0,51,2461.1721599999996,648.2079999999996,661.1721599999997,2,2,2448.2079999999996,12.96416,0.0,0.0,1.0,1800.0,13780000.0,300000.0,10150000.0,135065338.26059207,40519.601478177625,4000.0,175100.8655664437,84145.22791256243,0.0,0.0,0.0,0.0,0.0,0.0,3938067.0719361235,0.0,3938067.0719361235,197480512.83350572,197480512.83350572,0.0,-49338.82784,349.047953993186
52.0,52,2474.1363199999996,661.1721599999996,674.1363199999997,2,2,2461.1721599999996,12.96416,0.0,0.0,1.0,1800.0,13780000.0,300000.0,10150000.0,135065338.26059207,40519.601478177625,4000.0,175100.8655664437,84145.22791256243,0.0,0.0,0.0,0.0,0.0,0.0,3938067.0719361235,0.0,3938067.0719361235,201418579.90544185,201418579.90544185,0.0,-49325.86368,349.03989841760847
53.0,53,2487.1004799999996,674.1363199999996,687.1004799999997,2,2,2474.1363199999996,12.96416,0.0,0.0,1.0,1800.0,13780000.0,300000.0,10150000.0,135065338.26059207,40519.601478177625,4000.0,175100.8655664437,84145.22791256243,0.0,0.0,0.0,0.0,0.0,0.0,3938067.0719361235,0.0,3938067.0719361235,205356646.97737798,205356646.97737798,0.0,-49312.89952,349.0318428420309
