milepost,peak_loco_kN_10ft,peak_air_kN_10ft
177.45397727272677,24.456460952818155,2.9353076108763623
177.4558712121207,24.456460952818155,2.9353076108763623
177.45776515151465,24.456460952818155,2.9353076108763623
177.4596590909086,24.456460952818155,2.9353076108763623
177.46155303030253,24.456460952818155,2.9353076108763623
177.46344696969646,24.456460952818155,2.9353076108763623
177.4653409090904,24.456460952818155,2.9353076108763623
177.46723484848434,24.456460952818155,2.9353076108763623
177.46912878787828,24.456460952818155,2.9353076108763623
177.4710227272722,24.456460952818155,2.9353076108763623
177.47291666666615,24.456460952818155,2.9353076108763623
177.4748106060601,24.456460952818155,2.9353076108763623
177.47670454545403,24.456460952818155,2.9353076108763623
177.47859848484796,24.456460952818155,2.9353076108763623
177.4804924242419,24.456460952818155,2.9353076108763623
177.48238636363584,24.456460952818155,2.9353076108763623
177.48428030302978,24.456460952818155,2.9353076108763623
177.48617424242371,24.456460952818155,2.9353076108763623
177.48806818181765,24.456460952818155,2.9353076108763623
177.4899621212116,24.456460952818155,2.9353076108763623
177.49185606060553,24.456460952818155,2.9353076108763623
177.49374999999947,24.456460952818155,2.9353076108763623
177.4956439393934,24.456460952818155,2.9353076108763623
177.49753787878734,24.456460952818155,2.9353076108763623
177.49943181818128,24.456460952818155,2.9353076108763623
177.50132575757522,24.456460952818155,2.9353076108763623
177.50321969696915,24.456460952818155,2.9353076108763623
177.5051136363631,24.456460952818155,2.9353076108763623
177.50700757575703,24.456460952818155,2.9353076108763623
177.50890151515097,24.456460952818155,2.9353076108763623
177.5107954545449,24.456460952818155,2.9353076108763623
177.51268939393884,24.456460952818155,2.9353076108763623
177.51458333333278,24.456460952818155,2.9353076108763623
177.51647727272672,24.456460952818155,2.9353076108763623
177.51837121212066,24.456460952818155,2.9353076108763623
177.5202651515146,24.456460952818155,2.9353076108763623
177.52215909090853,24.456460952818155,2.9353076108763623
177.52405303030247,24.456460952818155,2.9353076108763623
177.5259469696964,24.456460952818155,2.9353076108763623
177.52784090909034,24.456460952818155,2.9353076108763623
177.52973484848428,24.456460952818155,2.9353076108763623
177.53162878787822,24.456460952818155,2.9353076108763623
177.53352272727216,24.456460952818155,2.9353076108763623
177.5354166666661,24.456460952818155,2.9353076108763623
177.53731060606003,24.456460952818155,2.9353076108763623
177.53920454545397,24.456460952818155,2.9353076108763623
177.5410984848479,24.456460952818155,2.9353076108763623
177.54299242424185,24.456460952818155,2.9353076108763623
177.54488636363578,24.456460952818155,2.9353076108763623
177.54678030302972,24.456460952818155,2.9353076108763623
177.54867424242366,24.456460952818155,2.9353076108763623
177.5505681818176,24.456460952818155,2.9353076108763623
177.55246212121153,24.456460952818155,2.9353076108763623
177.55435606060547,24.456460952818155,2.9353076108763623
177.5562499999994,24.456460952818155,2.9353076108763623
177.55814393939335,24.456460952818155,2.9353076108763623
177.56003787878728,24.456460952818155,2.9353076108763623
177.56193181818122,24.456460952818155,2.9353076108763623
177.56382575757516,24.456460952818155,2.9353076108763623
177.5657196969691,24.456460952818155,2.9353076108763623
177.56761363636303,24.456460952818155,2.9353076108763623
177.56950757575697,24.456460952818155,2.9353076108763623
177.5714015151509,24.456460952818155,2.9353076108763623
177.57329545454485,24.456460952818155,2.9353076108763623
177.57518939393879,24.456460952818155,2.9353076108763623
177.57708333333272,24.456460952818155,2.9353076108763623
177.57897727272666,24.456460952818155,2.9353076108763623
177.5808712121206,24.456460952818155,2.9353076108763623
177.58276515151454,24.456460952818155,2.9353076108763623
177.58465909090847,24.456460952818155,2.9353076108763623
177.5865530303024,24.456460952818155,2.9353076108763623
177.58844696969635,24.456460952818155,2.9353076108763623
177.5903409090903,24.456460952818155,2.9353076108763623
177.59223484848422,24.456460952818155,2.9353076108763623
177.59412878787816,24.456460952818155,2.9353076108763623
177.5960227272721,24.456460952818155,2.9353076108763623
177.59791666666604,24.456460952818155,2.9353076108763623
177.59981060605998,24.456460952818155,2.9353076108763623
177.6017045454539,24.456460952818155,2.9353076108763623
177.60359848484785,24.456460952818155,2.9353076108763623
177.6054924242418,24.456460952818155,2.9353076108763623
177.60738636363573,24.456460952818155,2.9353076108763623
177.60928030302966,24.456460952818155,2.9353076108763623
177.6111742424236,24.456460952818155,2.9353076108763623
177.61306818181754,24.456460952818155,2.9353076108763623
177.61496212121148,24.456460952818155,2.9353076108763623
177.61685606060541,24.456460952818155,2.9353076108763623
177.61874999999935,24.456460952818155,2.9353076108763623
177.6206439393933,24.456460952818155,2.9353076108763623
177.62253787878723,24.456460952818155,2.9353076108763623
177.62443181818116,24.456460952818155,2.9353076108763623
177.6263257575751,24.456460952818155,2.9353076108763623
177.62821969696904,24.456460952818155,2.9353076108763623
177.63011363636298,24.456460952818155,2.9353076108763623
177.63200757575692,24.456460952818155,2.9353076108763623
177.63390151515085,24.456460952818155,2.9353076108763623
177.6357954545448,24.456460952818155,2.9353076108763623
177.63768939393873,24.456460952818155,2.9353076108763623
177.63958333333267,24.456460952818155,2.9353076108763623
177.6414772727266,24.456460952818155,2.9353076108763623
177.64337121212054,24.456460952818155,2.9353076108763623
177.64526515151448,24.456460952818155,2.9353076108763623
177.64715909090842,24.456460952818155,2.9353076108763623
177.64905303030235,24.456460952818155,2.9353076108763623
177.6509469696963,24.456460952818155,2.9353076108763623
177.65284090909023,24.456460952818155,2.9353076108763623
177.65473484848417,24.456460952818155,2.9353076108763623
177.6566287878781,24.456460952818155,2.9353076108763623
177.65852272727204,24.456460952818155,2.9353076108763623
177.66041666666598,24.456460952818155,2.9353076108763623
177.66231060605992,24.456460952818155,2.9353076108763623
177.66420454545386,24.456460952818155,2.9353076108763623
177.6660984848478,24.456460952818155,2.9353076108763623
177.66799242424173,24.456460952818155,2.9353076108763623
177.66988636363567,24.456460952818155,2.9353076108763623
177.6717803030296,24.456460952818155,2.9353076108763623
177.67367424242354,24.456460952818155,2.9353076108763623
177.67556818181748,24.456460952818155,2.9353076108763623
177.67746212121142,24.456460952818155,2.9353076108763623
177.67935606060536,24.456460952818155,2.9353076108763623
177.6812499999993,24.456460952818155,2.9353076108763623
177.68314393939323,24.456460952818155,2.9353076108763623
177.68503787878717,24.456460952818155,2.9353076108763623
177.6869318181811,24.456460952818155,2.9353076108763623
177.68882575757505,24.456460952818155,2.9353076108763623
177.69071969696898,24.456460952818155,2.9353076108763623
177.69261363636292,24.456460952818155,2.9353076108763623
177.69450757575686,24.456460952818155,2.9353076108763623
177.6964015151508,24.456460952818155,2.9353076108763623
177.69829545454473,24.456460952818155,2.9353076108763623
177.70018939393867,24.456460952818155,2.9353076108763623
177.7020833333326,24.456460952818155,2.9353076108763623
177.70397727272655,24.456460952818155,2.9353076108763623
177.70587121212048,24.456460952818155,2.9353076108763623
177.70776515151442,24.456460952818155,2.9353076108763623
177.70965909090836,24.456460952818155,2.9353076108763623
177.7115530303023,24.456460952818155,2.9353076108763623
177.71344696969624,24.456460952818155,2.9353076108763623
177.71534090909017,24.456460952818155,2.9353076108763623
177.7172348484841,24.456460952818155,2.9353076108763623
177.71912878787805,24.456460952818155,2.9353076108763623
177.721022727272,24.456460952818155,2.9353076108763623
177.72291666666592,24.456460952818155,2.9353076108763623
177.72481060605986,24.456460952818155,2.9353076108763623
177.7267045454538,24.456460952818155,2.9353076108763623
177.72859848484774,24.456460952818155,2.9353076108763623
177.73049242424167,24.456460952818155,2.9353076108763623
177.7323863636356,24.456460952818155,2.9353076108763623
177.73428030302955,24.456460952818155,2.9353076108763623
177.7361742424235,24.456460952818155,2.9353076108763623
177.73806818181743,24.456460952818155,2.9353076108763623
177.73996212121136,24.456460952818155,2.9353076108763623
177.7418560606053,24.456460952818155,2.9353076108763623
177.74374999999924,24.456460952818155,2.9353076108763623
177.74564393939318,24.45644951022269,2.9353076108763623
177.7475378787871,24.45642454851804,2.9353076108763623
177.74943181818105,24.456372230394766,2.9353076108763623
177.751325757575,24.45626687463237,2.9353076108763623
177.75321969696893,24.456063033110897,2.9353076108763623
177.75511363636286,24.455684106390542,2.9353076108763623
177.7570075757568,24.454981242376242,2.9353076108763623
177.75890151515074,24.453762980620727,2.9353076108763623
177.76079545454468,24.4517289571073,2.9353076108763623
177.76268939393862,24.448455664488396,2.9353076108763623
177.76458333333255,24.443374683009555,2.9353076108763623
177.7664772727265,24.435760518313078,2.9353076108763623
177.76837121212043,24.424733806612455,2.9353076108763623
177.77026515151437,24.409284377190513,2.9353076108763623
177.7721590909083,24.38831614263967,2.9353076108763623
177.77405303030224,24.36071269951104,2.9353076108763623
177.77594696969618,24.32541985476948,2.9353076108763623
177.77784090909012,24.281539825992024,2.9353076108763623
177.77973484848405,24.22843161656552,2.9353076108763623
177.781628787878,24.165812105289334,2.9353076108763623
177.78352272727193,24.093851257502557,2.9353076108763623
177.78541666666587,24.013251592534886,2.9353076108763623
177.7873106060598,23.925297205452026,2.9353076108763623
177.78920454545374,23.831853732701493,2.9353076108763623
177.79109848484768,23.73530125863653,2.9353076108763623
177.79299242424162,23.6383901047496,2.9353076108763623
177.79488636363556,23.54402478404791,2.9353076108763623
177.7967803030295,23.45500050541361,2.9353076108763623
177.79867424242343,23.373733076233247,2.9353076108763623
177.80056818181737,23.302030279697913,2.9353076108763623
177.8024621212113,23.24094702301726,2.9353076108763623
177.80435606060524,23.190748726034244,2.9353076108763623
177.80624999999918,23.150983023645576,2.9353076108763623
177.80814393939312,23.1206366323563,2.9353076108763623
177.81003787878706,23.09833904812928,2.9353076108763623
177.811931818181,23.082571072958114,2.9353076108763623
177.81382575757493,23.071843255076637,2.9353076108763623
177.81571969696887,23.06482315411509,2.9353076108763623
177.8176136363628,23.06040567043474,2.9353076108763623
177.81950757575675,23.057733101985004,2.9353076108763623
177.82140151515068,23.05617877118587,2.9353076108763623
177.82329545454462,23.05531491060084,2.9353076108763623
177.82518939393856,23.054850201604268,2.9353076108763623
177.8270833333325,23.054610016139236,2.9353076108763623
177.82897727272643,23.05449074356712,2.9353076108763623
177.83087121212037,23.05443383696322,2.9353076108763623
177.8327651515143,23.05440775063391,2.9353076108763623
177.83465909090825,23.05440775063391,2.9353076108763623
177.83655303030218,23.05440775063391,2.9353076108763623
177.83844696969612,23.05440775063391,2.9353076108763623
177.84034090909006,23.05440775063391,2.9353076108763623
177.842234848484,23.05440775063391,2.9353076108763623
177.84412878787793,23.05440775063391,2.9353076108763623
177.84602272727187,23.05440775063391,2.9353076108763623
177.8479166666658,23.05440775063391,2.9353076108763623
177.84981060605975,23.05440775063391,2.9353076108763623
177.85170454545369,23.05440775063391,2.9353076108763623
177.85359848484762,23.05440775063391,2.9353076108763623
177.85549242424156,23.05440775063391,2.9353076108763623
177.8573863636355,23.05440775063391,2.9353076108763623
177.85928030302944,23.05440775063391,2.9353076108763623
177.86117424242337,23.05440775063391,2.9353076108763623
177.8630681818173,23.05440775063391,2.9353076108763623
177.86496212121125,23.05440775063391,2.9353076108763623
177.8668560606052,23.05440775063391,2.9353076108763623
177.86874999999912,23.05440775063391,2.9353076108763623
177.87064393939306,23.05440775063391,2.9353076108763623
177.872537878787,23.05440775063391,2.9353076108763623
177.87443181818094,23.05440775063391,2.9353076108763623
177.87632575757488,23.05440775063391,2.9353076108763623
177.8782196969688,23.05440775063391,2.9353076108763623
177.88011363636275,23.05440775063391,2.9353076108763623
177.8820075757567,23.05440775063391,2.9353076108763623
177.88390151515063,23.05440775063391,2.9353076108763623
177.88579545454456,23.05440775063391,2.9353076108763623
177.8876893939385,23.05440775063391,2.9353076108763623
177.88958333333244,23.05440775063391,2.9353076108763623
177.89147727272638,23.05440775063391,2.9353076108763623
177.89337121212031,23.05440775063391,2.9353076108763623
177.89526515151425,23.05440775063391,2.9353076108763623
177.8971590909082,23.05440775063391,2.9353076108763623
177.89905303030213,23.05440775063391,2.9353076108763623
177.90094696969607,23.05440775063391,2.9353076108763623
177.90284090909,23.05440775063391,2.9353076108763623
177.90473484848394,23.05440775063391,2.9353076108763623
177.90662878787788,23.05440775063391,2.9353076108763623
177.90852272727182,23.05440775063391,2.9353076108763623
177.91041666666575,23.05440775063391,2.9353076108763623
177.9123106060597,23.05440775063391,2.9353076108763623
177.91420454545363,23.05440775063391,2.9353076108763623
177.91609848484757,23.05440775063391,2.9353076108763623
177.9179924242415,23.05440775063391,2.9353076108763623
177.91988636363544,23.05440775063391,2.9353076108763623
177.92178030302938,23.05440775063391,2.9353076108763623
177.92367424242332,23.05440775063391,2.9353076108763623
177.92556818181725,23.05440775063391,2.9353076108763623
177.9274621212112,23.05440775063391,2.9353076108763623
177.92935606060513,23.05440775063391,2.9353076108763623
177.93124999999907,23.05440775063391,2.9353076108763623
177.933143939393,23.05439539116594,2.9353076108763623
177.93503787878694,23.05436842932934,2.9353076108763623
177.93693181818088,23.05431191905848,2.9353076108763623
177.93882575757482,23.054198121347536,2.9353076108763623
177.94071969696876,23.053977946408725,2.9353076108763623
177.9426136363627,23.05356865704086,2.9353076108763623
177.94450757575663,23.052815697098264,2.9353076108763623
177.94640151515057,23.05151339412057,2.9353076108763623
177.9482954545445,23.049344842080068,2.9353076108763623
177.95018939393844,23.04586656581953,2.9353076108763623
177.95208333333238,23.04048931666173,2.9353076108763623
177.95397727272632,23.032471127214237,2.9353076108763623
177.95587121212026,23.020906987198064,2.9353076108763623
177.9577651515142,23.004803352319076,2.9353076108763623
