time_seconds,dt_seconds,total_dist_meters,speed_meters_per_second,speed_limit_meters_per_second,res_grade_newtons,res_curve_newtons,res_rolling_newtons,res_bearing_newtons,res_aero_newtons,res_davis_b_newtons,pwr_whl_out_watts,mass_static_kilograms,mass_freight_kilograms
1393.0,1.0,24985.467141248526,21.01088,0.0,0.0,0.0,1006084.5210898916,100000.0,5525469.930405785,7046240.380825716,6377172.426293615,7780000.0,253750000.0
1394.0,1.0,25006.478021248528,21.01088,0.0,0.0,0.0,1006084.5210898916,100000.0,5525469.930405785,7046240.380825716,6377172.426293615,7780000.0,253750000.0
1395.0,1.0,25027.48890124853,21.01088,0.0,0.0,0.0,1006084.5210898916,100000.0,5525469.930405785,7046240.380825716,6377172.426293615,7780000.0,253750000.0
1396.0,1.0,25048.49978124853,21.01088,0.0,0.0,0.0,1006084.5210898916,100000.0,5525469.930405785,7046240.380825716,6377172.426293615,7780000.0,253750000.0
1397.0,1.0,25069.510661248532,21.01088,0.0,0.0,0.0,1006084.5210898916,100000.0,5525469.930405785,7046240.380825716,6377172.426293615,7780000.0,253750000.0
1398.0,1.0,25090.521541248534,21.01088,0.0,0.0,0.0,1006084.5210898916,100000.0,5525469.930405785,7046240.380825716,6377172.426293615,7780000.0,253750000.0
1399.0,1.0,25111.532421248536,21.01088,0.0,0.0,0.0,1006084.5210898916,100000.0,5525469.930405785,7046240.380825716,6377172.426293615,7780000.0,253750000.0
1400.0,1.0,25132.543301248537,21.01088,0.0,0.0,0.0,1006084.5210898916,100000.0,5525469.930405785,7046240.380825716,6377172.426293615,7780000.0,253750000.0
1401.0,1.0,25153.55418124854,21.01088,0.0,0.0,0.0,1006084.5210898916,100000.0,5525469.930405785,7046240.380825716,6377172.426293615,7780000.0,253750000.0
1402.0,1.0,25174.56506124854,21.01088,0.0,0.0,0.0,1006084.5210898916,100000.0,5525469.930405785,7046240.380825716,6377172.426293615,7780000.0,253750000.0
1403.0,1.0,25195.575941248542,21.01088,0.0,0.0,0.0,1006084.5210898916,100000.0,5525469.930405785,7046240.380825716,6377172.426293615,7780000.0,253750000.0
1404.0,1.0,25216.586821248544,21.01088,0.0,0.0,0.0,1006084.5210898916,100000.0,5525469.930405785,7046240.380825716,6377172.426293615,7780000.0,253750000.0
1405.0,1.0,25237.597701248545,21.01088,0.0,0.0,0.0,1006084.5210898916,100000.0,5525469.930405785,7046240.380825716,6377172.426293615,7780000.0,253750000.0
1406.0,1.0,25258.608581248547,21.01088,0.0,0.0,0.0,1006084.5210898916,100000.0,5525469.930405785,7046240.380825716,6377172.426293615,7780000.0,253750000.0
1407.0,1.0,25279.61946124855,21.01088,0.0,0.0,0.0,1006084.5210898916,100000.0,5525469.930405785,7046240.380825716,6377172.426293615,7780000.0,253750000.0
1408.0,1.0,25300.63034124855,21.01088,0.0,0.0,0.0,1006084.5210898916,100000.0,5525469.930405785,7046240.380825716,6377172.426293615,7780000.0,253750000.0
1409.0,1.0,25321.641221248552,21.01088,0.0,0.0,0.0,1006084.5210898916,100000.0,5525469.930405785,7046240.380825716,6377172.426293615,7780000.0,253750000.0
1410.0,1.0,25342.652101248554,21.01088,0.0,0.0,0.0,1006084.5210898916,100000.0,5525469.930405785,7046240.380825716,6377172.426293615,7780000.0,253750000.0
1411.0,1.0,25363.662981248555,21.01088,0.0,0.0,0.0,1006084.5210898916,100000.0,5525469.930405785,7046240.380825716,6377172.426293615,7780000.0,253750000.0
1412.0,1.0,25384.673861248557,21.01088,0.0,0.0,0.0,1006084.5210898916,100000.0,5525469.930405785,7046240.380825716,6377172.426293615,7780000.0,253750000.0
1413.0,1.0,25405.68474124856,21.01088,0.0,0.0,0.0,1006084.5210898916,100000.0,5525469.930405785,7046240.380825716,6377172.426293615,7780000.0,253750000.0
1414.0,1.0,25426.69562124856,21.01088,0.0,0.0,0.0,1006084.5210898916,100000.0,5525469.930405785,7046240.380825716,6377172.426293615,7780000.0,253750000.0
1415.0,1.0,25447.706501248562,21.01088,0.0,0.0,0.0,1006084.5210898916,100000.0,5525469.930405785,7046240.380825716,6377172.426293615,7780000.0,253750000.0
1416.0,1.0,25468.717381248563,21.01088,0.0,0.0,0.0,1006084.5210898916,100000.0,5525469.930405785,7046240.380825716,6377172.426293615,7780000.0,253750000.0
1417.0,1.0,25489.728261248565,21.01088,0.0,0.0,0.0,1006084.5210898916,100000.0,5525469.930405785,7046240.380825716,6377172.426293615,7780000.0,253750000.0
1418.0,1.0,25510.739141248567,21.01088,0.0,0.0,0.0,1006084.5210898916,100000.0,5525469.930405785,7046240.380825716,6377172.426293615,7780000.0,253750000.0
1419.0,1.0,25531.75002124857,21.01088,0.0,0.0,0.0,1006084.5210898916,100000.0,5525469.930405785,7046240.380825716,6377172.426293615,7780000.0,253750000.0
1420.0,1.0,25552.76090124857,21.01088,0.0,0.0,0.0,1006084.5210898916,100000.0,5525469.930405785,7046240.380825716,6377172.426293615,7780000.0,253750000.0
1421.0,1.0,25573.77178124857,21.01088,0.0,0.0,0.0,1006084.5210898916,100000.0,5525469.930405785,7046240.380825716,6377172.426293615,7780000.0,253750000.0
1422.0,1.0,25594.782661248573,21.01088,0.0,0.0,0.0,1006084.5210898916,100000.0,5525469.930405785,7046240.380825716,6377172.426293615,7780000.0,253750000.0
1423.0,1.0,25615.793541248575,21.01088,0.0,0.0,0.0,1006084.5210898916,100000.0,5525469.930405785,7046240.380825716,6377172.426293615,7780000.0,253750000.0
1424.0,1.0,25636.804421248577,21.01088,0.0,0.0,0.0,1006084.5210898916,100000.0,5525469.930405785,7046240.380825716,6377172.426293615,7780000.0,253750000.0
1425.0,1.0,25657.815301248578,21.01088,0.0,0.0,0.0,1006084.5210898916,100000.0,5525469.930405785,7046240.380825716,6377172.426293615,7780000.0,253750000.0
1426.0,1.0,25678.82618124858,21.01088,0.0,0.0,0.0,1006084.5210898916,100000.0,5525469.930405785,7046240.380825716,6377172.426293615,7780000.0,253750000.0
1427.0,1.0,25699.83706124858,21.01088,0.0,0.0,0.0,1006084.5210898916,100000.0,5525469.930405785,7046240.380825716,6377172.426293615,7780000.0,253750000.0
1428.0,1.0,25720.847941248583,21.01088,0.0,0.0,0.0,1006084.5210898916,100000.0,5525469.930405785,7046240.380825716,6377172.426293615,7780000.0,253750000.0
1429.0,1.0,25741.858821248585,21.01088,0.0,0.0,0.0,1006084.5210898916,100000.0,5525469.930405785,7046240.380825716,6377172.426293615,7780000.0,253750000.0
1430.0,1.0,25762.869701248586,21.01088,0.0,0.0,0.0,1006084.5210898916,100000.0,5525469.930405785,7046240.380825716,6377172.426293615,7780000.0,253750000.0
1431.0,1.0,25783.880581248588,21.01088,0.0,0.0,0.0,1006084.5210898916,100000.0,5525469.930405785,7046240.380825716,6377172.426293615,7780000.0,253750000.0
1432.0,1.0,25804.89146124859,21.01088,0.0,0.0,0.0,1006084.5210898916,100000.0,5525469.930405785,7046240.380825716,6377172.426293615,7780000.0,253750000.0
1433.0,1.0,25825.90234124859,21.01088,0.0,0.0,0.0,1006084.5210898916,100000.0,5525469.930405785,7046240.380825716,6377172.426293615,7780000.0,253750000.0
1434.0,1.0,25846.913221248593,21.01088,0.0,0.0,0.0,1006084.5210898916,100000.0,5525469.930405785,7046240.380825716,6377172.426293615,7780000.0,253750000.0
1435.0,1.0,25867.924101248595,21.01088,0.0,0.0,0.0,1006084.5210898916,100000.0,5525469.930405785,7046240.380825716,6377172.426293615,7780000.0,253750000.0
1436.0,1.0,25888.934981248596,21.01088,0.0,0.0,0.0,1006084.5210898916,100000.0,5525469.930405785,7046240.380825716,6377172.426293615,7780000.0,253750000.0
1437.0,1.0,25909.945861248598,21.01088,0.0,0.0,0.0,1006084.5210898916,100000.0,5525469.930405785,7046240.380825716,6377172.426293615,7780000.0,253750000.0
1438.0,1.0,25930.9567412486,21.01088,0.0,0.0,0.0,1006084.5210898916,100000.0,5525469.930405785,7046240.380825716,6377172.426293615,7780000.0,253750000.0
1439.0,1.0,25951.9676212486,21.01088,0.0,0.0,0.0,1006084.5210898916,100000.0,5525469.930405785,7046240.380825716,6377172.426293615,7780000.0,253750000.0
1440.0,1.0,25972.978501248603,21.01088,0.0,0.0,0.0,1006084.5210898916,100000.0,5525469.930405785,7046240.380825716,6377172.426293615,7780000.0,253750000.0
1441.0,1.0,25993.989381248604,21.01088,0.0,0.0,0.0,1006084.5210898916,100000.0,5525469.930405785,7046240.380825716,6377172.426293615,7780000.0,253750000.0
1442.0,1.0,26015.000261248606,21.01088,0.0,0.0,0.0,1006084.5210898916,100000.0,5525469.930405785,7046240.380825716,6377172.426293615,7780000.0,253750000.0
1443.0,1.0,26036.011141248608,21.01088,0.0,0.0,0.0,1006084.5210898916,100000.0,5525469.930405785,7046240.380825716,6377172.426293615,7780000.0,253750000.0
1444.0,1.0,26057.02202124861,21.01088,0.0,0.0,0.0,1006084.5210898916,100000.0,5525469.930405785,7046240.380825716,6377172.426293615,7780000.0,253750000.0
1445.0,1.0,26078.03290124861,21.01088,0.0,0.0,0.0,1006084.5210898916,100000.0,5525469.930405785,7046240.380825716,6377172.426293615,7780000.0,253750000.0
1446.0,1.0,26099.043781248613,21.01088,0.0,0.0,0.0,1006084.5210898916,100000.0,5525469.930405785,7046240.380825716,6377172.426293615,7780000.0,253750000.0
1447.0,1.0,26120.054661248614,21.01088,0.0,0.0,0.0,1006084.5210898916,100000.0,5525469.930405785,7046240.380825716,6377172.426293615,7780000.0,253750000.0
1448.0,1.0,26141.065541248616,21.01088,0.0,0.0,0.0,1006084.5210898916,100000.0,5525469.930405785,7046240.380825716,6377172.426293615,7780000.0,253750000.0
1449.0,1.0,26162.076421248617,21.01088,0.0,0.0,0.0,1006084.5210898916,100000.0,5525469.930405785,7046240.380825716,6377172.426293615,7780000.0,253750000.0
1450.0,1.0,26183.08730124862,21.01088,0.0,0.0,0.0,1006084.5210898916,100000.0,5525469.930405785,7046240.380825716,6377172.426293615,7780000.0,253750000.0
1451.0,1.0,26204.09818124862,21.01088,0.0,0.0,0.0,1006084.5210898916,100000.0,5525469.930405785,7046240.380825716,6377172.426293615,7780000.0,253750000.0
1452.0,1.0,26225.109061248622,21.01088,0.0,0.0,0.0,1006084.5210898916,100000.0,5525469.930405785,7046240.380825716,6377172.426293615,7780000.0,253750000.0
1453.0,1.0,26246.119941248624,21.01088,0.0,0.0,0.0,1006084.5210898916,100000.0,5525469.930405785,7046240.380825716,6377172.426293615,7780000.0,253750000.0
1454.0,1.0,26267.130821248626,21.01088,0.0,0.0,0.0,1006084.5210898916,100000.0,5525469.930405785,7046240.380825716,6377172.426293615,7780000.0,253750000.0
1455.0,1.0,26288.141701248627,21.01088,0.0,0.0,0.0,1006084.5210898916,100000.0,5525469.930405785,7046240.380825716,6377172.426293615,7780000.0,253750000.0
1456.0,1.0,26309.15258124863,21.01088,0.0,0.0,0.0,1006084.5210898916,100000.0,5525469.930405785,7046240.380825716,6377172.426293615,7780000.0,253750000.0
1457.0,1.0,26330.16346124863,21.01088,0.0,0.0,0.0,1006084.5210898916,100000.0,5525469.930405785,7046240.380825716,6377172.426293615,7780000.0,253750000.0
1458.0,1.0,26351.174341248632,21.01088,0.0,0.0,0.0,1006084.5210898916,100000.0,5525469.930405785,7046240.380825716,6377172.426293615,7780000.0,253750000.0
1459.0,1.0,26372.185221248634,21.01088,0.0,0.0,0.0,1006084.5210898916,100000.0,5525469.930405785,7046240.380825716,6377172.426293615,7780000.0,253750000.0
1460.0,1.0,26393.196101248635,21.01088,0.0,0.0,0.0,1006084.5210898916,100000.0,5525469.930405785,7046240.380825716,6377172.426293615,7780000.0,253750000.0
1461.0,1.0,26414.206981248637,21.01088,0.0,0.0,0.0,1006084.5210898916,100000.0,5525469.930405785,7046240.380825716,6377172.426293615,7780000.0,253750000.0
1462.0,1.0,26435.21786124864,21.01088,0.0,0.0,0.0,1006084.5210898916,100000.0,5525469.930405785,7046240.380825716,6377172.426293615,7780000.0,253750000.0
1463.0,1.0,26456.22874124864,21.01088,0.0,0.0,0.0,1006084.5210898916,100000.0,5525469.930405785,7046240.380825716,6377172.426293615,7780000.0,253750000.0
1464.0,1.0,26477.239621248642,21.01088,0.0,0.0,0.0,1006084.5210898916,100000.0,5525469.930405785,7046240.380825716,6377172.426293615,7780000.0,253750000.0
1465.0,1.0,26498.250501248644,21.01088,0.0,0.0,0.0,1006084.5210898916,100000.0,5525469.930405785,7046240.380825716,6377172.426293615,7780000.0,253750000.0
1466.0,1.0,26519.261381248645,21.01088,0.0,0.0,0.0,1006084.5210898916,100000.0,5525469.930405785,7046240.380825716,6377172.426293615,7780000.0,253750000.0
1467.0,1.0,26540.272261248647,21.01088,0.0,0.0,0.0,1006084.5210898916,100000.0,5525469.930405785,7046240.380825716,6377172.426293615,7780000.0,253750000.0
1468.0,1.0,26561.28314124865,21.01088,0.0,0.0,0.0,1006084.5210898916,100000.0,5525469.930405785,7046240.380825716,6377172.426293615,7780000.0,253750000.0
1469.0,1.0,26582.29402124865,21.01088,0.0,0.0,0.0,1006084.5210898916,100000.0,5525469.930405785,7046240.380825716,6377172.426293615,7780000.0,253750000.0
1470.0,1.0,26603.30490124865,21.01088,0.0,0.0,0.0,1006084.5210898916,100000.0,5525469.930405785,7046240.380825716,6377172.426293615,7780000.0,253750000.0
1471.0,1.0,26624.315781248653,21.01088,0.0,0.0,0.0,1006084.5210898916,100000.0,5525469.930405785,7046240.380825716,6377172.426293615,7780000.0,253750000.0
1472.0,1.0,26645.326661248655,21.01088,0.0,0.0,0.0,1006084.5210898916,100000.0,5525469.930405785,7046240.380825716,6377172.426293615,7780000.0,253750000.0
1473.0,1.0,26666.337541248657,21.01088,0.0,0.0,0.0,1006084.5210898916,100000.0,5525469.930405785,7046240.380825716,6377172.426293615,7780000.0,253750000.0
1474.0,1.0,26687.34842124866,21.01088,0.0,0.0,0.0,1006084.5210898916,100000.0,5525469.930405785,7046240.380825716,6377172.426293615,7780000.0,253750000.0
1475.0,1.0,26708.35930124866,21.01088,0.0,0.0,0.0,1006084.5210898916,100000.0,5525469.930405785,7046240.380825716,6377172.426293615,7780000.0,253750000.0
1476.0,1.0,26729.37018124866,21.01088,0.0,0.0,0.0,1006084.5210898916,100000.0,5525469.930405785,7046240.380825716,6377172.426293615,7780000.0,253750000.0
1477.0,1.0,26750.381061248663,21.01088,0.0,0.0,0.0,1006084.5210898916,100000.0,5525469.930405785,7046240.380825716,6377172.426293615,7780000.0,253750000.0
1478.0,1.0,26771.391941248665,21.01088,0.0,0.0,0.0,1006084.5210898916,100000.0,5525469.930405785,7046240.380825716,6377172.426293615,7780000.0,253750000.0
1479.0,1.0,26792.402821248666,21.01088,0.0,0.0,0.0,1006084.5210898916,100000.0,5525469.930405785,7046240.380825716,6377172.426293615,7780000.0,253750000.0
1480.0,1.0,26813.413701248668,21.01088,0.0,0.0,0.0,1006084.5210898916,100000.0,5525469.930405785,7046240.380825716,6377172.426293615,7780000.0,253750000.0
1481.0,1.0,26834.42458124867,21.01088,0.0,0.0,0.0,1006084.5210898916,100000.0,5525469.930405785,7046240.380825716,6377172.426293615,7780000.0,253750000.0
1482.0,1.0,26855.43546124867,21.01088,0.0,0.0,0.0,1006084.5210898916,100000.0,5525469.930405785,7046240.380825716,6377172.426293615,7780000.0,253750000.0
1483.0,1.0,26876.446341248673,21.01088,0.0,0.0,0.0,1006084.5210898916,100000.0,5525469.930405785,7046240.380825716,6377172.426293615,7780000.0,253750000.0
1484.0,1.0,26897.457221248675,21.01088,0.0,0.0,0.0,1006084.5210898916,100000.0,5525469.930405785,7046240.380825716,6377172.426293615,7780000.0,253750000.0
1485.0,1.0,26918.468101248676,21.01088,0.0,0.0,0.0,1006084.5210898916,100000.0,5525469.930405785,7046240.380825716,6377172.426293615,7780000.0,253750000.0
1486.0,1.0,26939.478981248678,21.01088,0.0,0.0,0.0,1006084.5210898916,100000.0,5525469.930405785,7046240.380825716,6377172.426293615,7780000.0,253750000.0
1487.0,1.0,26960.48986124868,21.01088,0.0,0.0,0.0,1006084.5210898916,100000.0,5525469.930405785,7046240.380825716,6377172.426293615,7780000.0,253750000.0
1488.0,1.0,26981.50074124868,21.01088,0.0,0.0,0.0,1006084.5210898916,100000.0,5525469.930405785,7046240.380825716,6377172.426293615,7780000.0,253750000.0
1489.0,1.0,27002.511621248683,21.01088,0.0,0.0,0.0,1006084.5210898916,100000.0,5525469.930405785,7046240.380825716,6377172.426293615,7780000.0,253750000.0
1490.0,1.0,27023.522501248684,21.01088,0.0,0.0,0.0,1006084.5210898916,100000.0,5525469.930405785,7046240.380825716,6377172.426293615,7780000.0,253750000.0
1491.0,1.0,27044.533381248686,21.01088,0.0,0.0,0.0,1006084.5210898916,100000.0,5525469.930405785,7046240.380825716,6377172.426293615,7780000.0,253750000.0
1492.0,1.0,27065.544261248688,21.01088,0.0,0.0,0.0,1006084.5210898916,100000.0,5525469.930405785,7046240.380825716,6377172.426293615,7780000.0,253750000.0
1493.0,1.0,27086.55514124869,21.01088,0.0,0.0,0.0,1006084.5210898916,100000.0,5525469.930405785,7046240.380825716,6377172.426293615,7780000.0,253750000.0
1494.0,1.0,27107.56602124869,21.01088,0.0,0.0,0.0,1006084.5210898916,100000.0,5525469.930405785,7046240.380825716,6377172.426293615,7780000.0,253750000.0
1495.0,1.0,27128.576901248693,21.01088,0.0,0.0,0.0,1006084.5210898916,100000.0,5525469.930405785,7046240.380825716,6377172.426293615,7780000.0,253750000.0
