time_seconds,i,offset_meters,offset_back_meters,total_dist_meters,link_idx_front,link_idx_back,offset_in_link_meters,speed_meters_per_second,speed_limit_meters_per_second,speed_target_meters_per_second,dt_seconds,length_meters,mass_static_kilograms,mass_rot_kilograms,mass_freight_kilograms,weight_static_newtons,res_rolling_newtons,res_bearing_newtons,res_davis_b_newtons,res_aero_newtons,res_grade_newtons,res_curve_newtons,grade_front,grade_back,elev_front_meters,elev_back_meters,pwr_res_watts,pwr_accel_watts,pwr_whl_out_watts,energy_whl_out_joules,energy_whl_out_pos_joules,energy_whl_out_neg_joules
1273.0,1273,19695.848459755252,19659.96685975525,19677.848459755252,1,1,9677.966859755252,17.8816,0.0,0.0,1.0,18.0,910000.0,3000.0,101500.0,8919409.130416457,2675.8227391249366,40.0,15949.33063064549,1600.8604596920316,0.0,0.0,0.0,0.0,0.0,0.0,362388.7528929159,0.0,362388.7528929159,525089988.86332154,525089988.86332154,0.0
1274.0,1274,19713.730059755253,19677.848459755252,19695.730059755253,1,1,9695.848459755252,17.8816,0.0,0.0,1.0,18.0,910000.0,3000.0,101500.0,8919409.130416457,2675.8227391249366,40.0,15949.33063064549,1600.8604596920316,0.0,0.0,0.0,0.0,0.0,0.0,362388.7528929159,0.0,362388.7528929159,525452377.61621445,525452377.61621445,0.0
1275.0,1275,19731.611659755254,19695.730059755253,19713.611659755254,1,1,9713.730059755253,17.8816,0.0,0.0,1.0,18.0,910000.0,3000.0,101500.0,8919409.130416457,2675.8227391249366,40.0,15949.33063064549,1600.8604596920316,0.0,0.0,0.0,0.0,0.0,0.0,362388.7528929159,0.0,362388.7528929159,525814766.36910737,525814766.36910737,0.0
1276.0,1276,19749.493259755254,19713.611659755254,19731.493259755254,1,1,9731.611659755254,17.8816,0.0,0.0,1.0,18.0,910000.0,3000.0,101500.0,8919409.130416457,2675.8227391249366,40.0,15949.33063064549,1600.8604596920316,0.0,0.0,0.0,0.0,0.0,0.0,362388.7528929159,0.0,362388.7528929159,526177155.1220003,526177155.1220003,0.0
1277.0,1277,19767.374859755255,19731.493259755254,19749.374859755255,1,1,9749.493259755254,17.8816,0.0,0.0,1.0,18.0,910000.0,3000.0,101500.0,8919409.130416457,2675.8227391249366,40.0,15949.33063064549,1600.8604596920316,0.0,0.0,0.0,0.0,0.0,0.0,362388.7528929159,0.0,362388.7528929159,526539543.8748932,526539543.8748932,0.0
1278.0,1278,19785.256459755255,19749.374859755255,19767.256459755255,1,1,9767.374859755255,17.8816,0.0,0.0,1.0,18.0,910000.0,3000.0,101500.0,8919409.130416457,2675.8227391249366,40.0,15949.33063064549,1600.8604596920316,0.0,0.0,0.0,0.0,0.0,0.0,362388.7528929159,0.0,362388.7528929159,526901932.6277861,526901932.6277861,0.0
1279.0,1279,19803.138059755256,19767.256459755255,19785.138059755256,1,1,9785.256459755255,17.8816,0.0,0.0,1.0,18.0,910000.0,3000.0,101500.0,8919409.130416457,2675.8227391249366,40.0,15949.33063064549,1600.8604596920316,0.0,0.0,0.0,0.0,0.0,0.0,362388.7528929159,0.0,362388.7528929159,527264321.380679,527264321.380679,0.0
1280.0,1280,19821.019659755257,19785.138059755256,19803.019659755257,1,1,9803.138059755256,17.8816,0.0,0.0,1.0,18.0,910000.0,3000.0,101500.0,8919409.130416457,2675.8227391249366,40.0,15949.33063064549,1600.8604596920316,0.0,0.0,0.0,0.0,0.0,0.0,362388.7528929159,0.0,362388.7528929159,527626710.1335719,527626710.1335719,0.0
1281.0,1281,19838.901259755257,19803.019659755257,19820.901259755257,1,1,9821.019659755257,17.8816,0.0,0.0,1.0,18.0,910000.0,3000.0,101500.0,8919409.130416457,2675.8227391249366,40.0,15949.33063064549,1600.8604596920316,0.0,0.0,0.0,0.0,0.0,0.0,362388.7528929159,0.0,362388.7528929159,527989098.88646483,527989098.88646483,0.0
1282.0,1282,19856.782859755258,19820.901259755257,19838.782859755258,1,1,9838.901259755257,17.8816,0.0,0.0,1.0,18.0,910000.0,3000.0,101500.0,8919409.130416457,2675.8227391249366,40.0,15949.33063064549,1600.8604596920316,0.0,0.0,0.0,0.0,0.0,0.0,362388.7528929159,0.0,362388.7528929159,528351487.63935775,528351487.63935775,0.0
1283.0,1283,19874.66445975526,19838.782859755258,19856.66445975526,1,1,9856.782859755258,17.8816,0.0,0.0,1.0,18.0,910000.0,3000.0,101500.0,8919409.130416457,2675.8227391249366,40.0,15949.33063064549,1600.8604596920316,0.0,0.0,0.0,0.0,0.0,0.0,362388.7528929159,0.0,362388.7528929159,528713876.39225066,528713876.39225066,0.0
1284.0,1284,19892.54605975526,19856.66445975526,19874.54605975526,1,1,9874.664459755259,17.8816,0.0,0.0,1.0,18.0,910000.0,3000.0,101500.0,8919409.130416457,2675.8227391249366,40.0,15949.33063064549,1600.8604596920316,0.0,0.0,0.0,0.0,0.0,0.0,362388.7528929159,0.0,362388.7528929159,529076265.14514357,529076265.14514357,0.0
1285.0,1285,19910.42765975526,19874.54605975526,19892.42765975526,1,1,9892.54605975526,17.8816,0.0,0.0,1.0,18.0,910000.0,3000.0,101500.0,8919409.130416457,2675.8227391249366,40.0,15949.33063064549,1600.8604596920316,0.0,0.0,0.0,0.0,0.0,0.0,362388.7528929159,0.0,362388.7528929159,529438653.8980365,529438653.8980365,0.0
1286.0,1286,19928.30925975526,19892.42765975526,19910.30925975526,1,1,9910.42765975526,17.8816,0.0,0.0,1.0,18.0,910000.0,3000.0,101500.0,8919409.130416457,2675.8227391249366,40.0,15949.33063064549,1600.8604596920316,0.0,0.0,0.0,0.0,0.0,0.0,362388.7528929159,0.0,362388.7528929159,529801042.6509294,529801042.6509294,0.0
1287.0,1287,19946.19085975526,19910.30925975526,19928.19085975526,1,1,9928.30925975526,17.8816,0.0,0.0,1.0,18.0,910000.0,3000.0,101500.0,8919409.130416457,2675.8227391249366,40.0,15949.33063064549,1600.8604596920316,0.0,0.0,0.0,0.0,0.0,0.0,362388.7528929159,0.0,362388.7528929159,530163431.4038223,530163431.4038223,0.0
1288.0,1288,19964.07245975526,19928.19085975526,19946.07245975526,1,1,9946.190859755261,17.8816,0.0,0.0,1.0,18.0,910000.0,3000.0,101500.0,8919409.130416457,2675.8227391249366,40.0,15949.33063064549,1600.8604596920316,0.0,0.0,0.0,0.0,0.0,0.0,362388.7528929159,0.0,362388.7528929159,530525820.1567152,530525820.1567152,0.0
1289.0,1289,19981.954059755262,19946.07245975526,19963.954059755262,1,1,9964.072459755262,17.8816,0.0,0.0,1.0,18.0,910000.0,3000.0,101500.0,8919409.130416457,2675.8227391249366,40.0,15949.33063064549,1600.8604596920316,0.0,0.0,0.0,0.0,0.0,0.0,362388.7528929159,0.0,362388.7528929159,530888208.9096081,530888208.9096081,0.0
1290.0,1290,19999.835659755263,19963.954059755262,19981.835659755263,1,1,9981.954059755262,17.8816,0.0,0.0,1.0,18.0,910000.0,3000.0,101500.0,8919409.130416457,2675.8227391249366,40.0,15949.33063064549,1600.8604596920316,0.0,0.0,0.0,0.0,0.0,0.0,362388.7528929159,0.0,362388.7528929159,531250597.66250104,531250597.66250104,0.0
1291.0,1291,20017.717259755264,19981.835659755263,19999.717259755264,1,1,9999.835659755263,17.8816,0.0,0.0,1.0,18.0,910000.0,3000.0,101500.0,8919409.130416457,2675.8227391249366,40.0,15949.33063064549,1600.8604596920316,0.0,0.0,0.0,0.0,0.0,0.0,362388.7528929159,0.0,362388.7528929159,531612986.41539395,531612986.41539395,0.0
1292.0,1292,20035.598859755264,19999.717259755264,20017.598859755264,1,1,10017.717259755264,17.8816,0.0,0.0,1.0,18.0,910000.0,3000.0,101500.0,8919409.130416457,2675.8227391249366,40.0,15949.33063064549,1600.8604596920316,0.0,0.0,0.0,0.0,0.0,0.0,362388.7528929159,0.0,362388.7528929159,531975375.16828686,531975375.16828686,0.0
1293.0,1293,20053.480459755265,20017.598859755264,20035.480459755265,1,1,10035.598859755264,17.8816,0.0,0.0,1.0,18.0,910000.0,3000.0,101500.0,8919409.130416457,2675.8227391249366,40.0,15949.33063064549,1600.8604596920316,0.0,0.0,0.0,0.0,0.0,0.0,362388.7528929159,0.0,362388.7528929159,532337763.9211798,532337763.9211798,0.0
1294.0,1294,20071.362059755265,20035.480459755265,20053.362059755265,1,1,10053.480459755265,17.8816,0.0,0.0,1.0,18.0,910000.0,3000.0,101500.0,8919409.130416457,2675.8227391249366,40.0,15949.33063064549,1600.8604596920316,0.0,0.0,0.0,0.0,0.0,0.0,362388.7528929159,0.0,362388.7528929159,532700152.6740727,532700152.6740727,0.0
1295.0,1295,20089.243659755266,20053.362059755265,20071.243659755266,1,1,10071.362059755265,17.8816,0.0,0.0,1.0,18.0,910000.0,3000.0,101500.0,8919409.130416457,2675.8227391249366,40.0,15949.33063064549,1600.8604596920316,0.0,0.0,0.0,0.0,0.0,0.0,362388.7528929159,0.0,362388.7528929159,533062541.4269656,533062541.4269656,0.0
1296.0,1296,20107.125259755267,20071.243659755266,20089.125259755267,1,1,10089.243659755266,17.8816,0.0,0.0,1.0,18.0,910000.0,3000.0,101500.0,8919409.130416457,2675.8227391249366,40.0,15949.33063064549,1600.8604596920316,0.0,0.0,0.0,0.0,0.0,0.0,362388.7528929159,0.0,362388.7528929159,533424930.1798585,533424930.1798585,0.0
1297.0,1297,20125.006859755267,20089.125259755267,20107.006859755267,1,1,10107.125259755267,17.8816,0.0,0.0,1.0,18.0,910000.0,3000.0,101500.0,8919409.130416457,2675.8227391249366,40.0,15949.33063064549,1600.8604596920316,0.0,0.0,0.0,0.0,0.0,0.0,362388.7528929159,0.0,362388.7528929159,533787318.9327514,533787318.9327514,0.0
1298.0,1298,20142.888459755268,20107.006859755267,20124.888459755268,1,1,10125.006859755267,17.8816,0.0,0.0,1.0,18.0,910000.0,3000.0,101500.0,8919409.130416457,2675.8227391249366,40.0,15949.33063064549,1600.8604596920316,0.0,0.0,0.0,0.0,0.0,0.0,362388.7528929159,0.0,362388.7528929159,534149707.6856443,534149707.6856443,0.0
1299.0,1299,20160.77005975527,20124.888459755268,20142.77005975527,1,1,10142.888459755268,17.8816,0.0,0.0,1.0,18.0,910000.0,3000.0,101500.0,8919409.130416457,2675.8227391249366,40.0,15949.33063064549,1600.8604596920316,0.0,0.0,0.0,0.0,0.0,0.0,362388.7528929159,0.0,362388.7528929159,534512096.43853724,534512096.43853724,0.0
1300.0,1300,20178.65165975527,20142.77005975527,20160.65165975527,1,1,10160.770059755268,17.8816,0.0,0.0,1.0,18.0,910000.0,3000.0,101500.0,8919409.130416457,2675.8227391249366,40.0,15949.33063064549,1600.8604596920316,0.0,0.0,0.0,0.0,0.0,0.0,362388.7528929159,0.0,362388.7528929159,534874485.19143015,534874485.19143015,0.0
1301.0,1301,20196.53325975527,20160.65165975527,20178.53325975527,1,1,10178.651659755269,17.8816,0.0,0.0,1.0,18.0,910000.0,3000.0,101500.0,8919409.130416457,2675.8227391249366,40.0,15949.33063064549,1600.8604596920316,0.0,0.0,0.0,0.0,0.0,0.0,362388.7528929159,0.0,362388.7528929159,535236873.94432306,535236873.94432306,0.0
1302.0,1302,20214.41485975527,20178.53325975527,20196.41485975527,1,1,10196.53325975527,17.8816,0.0,0.0,1.0,18.0,910000.0,3000.0,101500.0,8919409.130416457,2675.8227391249366,40.0,15949.33063064549,1600.8604596920316,0.0,0.0,0.0,0.0,0.0,0.0,362388.7528929159,0.0,362388.7528929159,535599262.697216,535599262.697216,0.0
1303.0,1303,20232.29645975527,20196.41485975527,20214.29645975527,1,1,10214.41485975527,17.8816,0.0,0.0,1.0,18.0,910000.0,3000.0,101500.0,8919409.130416457,2675.8227391249366,40.0,15949.33063064549,1600.8604596920316,0.0,0.0,0.0,0.0,0.0,0.0,362388.7528929159,0.0,362388.7528929159,535961651.4501089,535961651.4501089,0.0
1304.0,1304,20250.17805975527,20214.29645975527,20232.17805975527,1,1,10232.296459755271,17.8816,0.0,0.0,1.0,18.0,910000.0,3000.0,101500.0,8919409.130416457,2675.8227391249366,40.0,15949.33063064549,1600.8604596920316,0.0,0.0,0.0,0.0,0.0,0.0,362388.7528929159,0.0,362388.7528929159,536324040.2030018,536324040.2030018,0.0
1305.0,1305,20268.059659755272,20232.17805975527,20250.059659755272,1,1,10250.178059755272,17.8816,0.0,0.0,1.0,18.0,910000.0,3000.0,101500.0,8919409.130416457,2675.8227391249366,40.0,15949.33063064549,1600.8604596920316,0.0,0.0,0.0,0.0,0.0,0.0,362388.7528929159,0.0,362388.7528929159,536686428.9558947,536686428.9558947,0.0
1306.0,1306,20285.941259755273,20250.059659755272,20267.941259755273,1,1,10268.059659755272,17.8816,0.0,0.0,1.0,18.0,910000.0,3000.0,101500.0,8919409.130416457,2675.8227391249366,40.0,15949.33063064549,1600.8604596920316,0.0,0.0,0.0,0.0,0.0,0.0,362388.7528929159,0.0,362388.7528929159,537048817.7087877,537048817.7087877,0.0
1307.0,1307,20303.822859755273,20267.941259755273,20285.822859755273,1,1,10285.941259755273,17.8816,0.0,0.0,1.0,18.0,910000.0,3000.0,101500.0,8919409.130416457,2675.8227391249366,40.0,15949.33063064549,1600.8604596920316,0.0,0.0,0.0,0.0,0.0,0.0,362388.7528929159,0.0,362388.7528929159,537411206.4616807,537411206.4616807,0.0
1308.0,1308,20321.704459755274,20285.822859755273,20303.704459755274,1,1,10303.822859755273,17.8816,0.0,0.0,1.0,18.0,910000.0,3000.0,101500.0,8919409.130416457,2675.8227391249366,40.0,15949.33063064549,1600.8604596920316,0.0,0.0,0.0,0.0,0.0,0.0,362388.7528929159,0.0,362388.7528929159,537773595.2145736,537773595.2145736,0.0
1309.0,1309,20339.586059755275,20303.704459755274,20321.586059755275,1,1,10321.704459755274,17.8816,0.0,0.0,1.0,18.0,910000.0,3000.0,101500.0,8919409.130416457,2675.8227391249366,40.0,15949.33063064549,1600.8604596920316,0.0,0.0,0.0,0.0,0.0,0.0,362388.7528929159,0.0,362388.7528929159,538135983.9674666,538135983.9674666,0.0
1310.0,1310,20357.467659755275,20321.586059755275,20339.467659755275,1,1,10339.586059755275,17.8816,0.0,0.0,1.0,18.0,910000.0,3000.0,101500.0,8919409.130416457,2675.8227391249366,40.0,15949.33063064549,1600.8604596920316,0.0,0.0,0.0,0.0,0.0,0.0,362388.7528929159,0.0,362388.7528929159,538498372.7203596,538498372.7203596,0.0
1311.0,1311,20375.349259755276,20339.467659755275,20357.349259755276,1,1,10357.467659755275,17.8816,0.0,0.0,1.0,18.0,910000.0,3000.0,101500.0,8919409.130416457,2675.8227391249366,40.0,15949.33063064549,1600.8604596920316,0.0,0.0,0.0,0.0,0.0,0.0,362388.7528929159,0.0,362388.7528929159,538860761.4732525,538860761.4732525,0.0
1312.0,1312,20393.230859755276,20357.349259755276,20375.230859755276,1,1,10375.349259755276,17.8816,0.0,0.0,1.0,18.0,910000.0,3000.0,101500.0,8919409.130416457,2675.8227391249366,40.0,15949.33063064549,1600.8604596920316,0.0,0.0,0.0,0.0,0.0,0.0,362388.7528929159,0.0,362388.7528929159,539223150.2261455,539223150.2261455,0.0
1313.0,1313,20411.112459755277,20375.230859755276,20393.112459755277,1,1,10393.230859755276,17.8816,0.0,0.0,1.0,18.0,910000.0,3000.0,101500.0,8919409.130416457,2675.8227391249366,40.0,15949.33063064549,1600.8604596920316,0.0,0.0,0.0,0.0,0.0,0.0,362388.7528929159,0.0,362388.7528929159,539585538.9790385,539585538.9790385,0.0
1314.0,1314,20428.994059755278,20393.112459755277,20410.994059755278,1,1,10411.112459755277,17.8816,0.0,0.0,1.0,18.0,910000.0,3000.0,101500.0,8919409.130416457,2675.8227391249366,40.0,15949.33063064549,1600.8604596920316,0.0,0.0,0.0,0.0,0.0,0.0,362388.7528929159,0.0,362388.7528929159,539947927.7319314,539947927.7319314,0.0
1315.0,1315,20446.87565975528,20410.994059755278,20428.87565975528,1,1,10428.994059755278,17.8816,0.0,0.0,1.0,18.0,910000.0,3000.0,101500.0,8919409.130416457,2675.8227391249366,40.0,15949.33063064549,1600.8604596920316,0.0,0.0,0.0,0.0,0.0,0.0,362388.7528929159,0.0,362388.7528929159,540310316.4848244,540310316.4848244,0.0
1316.0,1316,20464.75725975528,20428.87565975528,20446.75725975528,1,1,10446.875659755278,17.8816,0.0,0.0,1.0,18.0,910000.0,3000.0,101500.0,8919409.130416457,2675.8227391249366,40.0,15949.33063064549,1600.8604596920316,0.0,0.0,0.0,0.0,0.0,0.0,362388.7528929159,0.0,362388.7528929159,540672705.2377174,540672705.2377174,0.0
1317.0,1317,20482.63885975528,20446.75725975528,20464.63885975528,1,1,10464.757259755279,17.8816,0.0,0.0,1.0,18.0,910000.0,3000.0,101500.0,8919409.130416457,2675.8227391249366,40.0,15949.33063064549,1600.8604596920316,0.0,0.0,0.0,0.0,0.0,0.0,362388.7528929159,0.0,362388.7528929159,541035093.9906104,541035093.9906104,0.0
1318.0,1318,20500.52045975528,20464.63885975528,20482.52045975528,1,1,10482.63885975528,17.8816,0.0,0.0,1.0,18.0,910000.0,3000.0,101500.0,8919409.130416457,2675.8227391249366,40.0,15949.33063064549,1600.8604596920316,0.0,0.0,0.0,0.0,0.0,0.0,362388.7528929159,0.0,362388.7528929159,541397482.7435033,541397482.7435033,0.0
1319.0,1319,20518.40205975528,20482.52045975528,20500.40205975528,1,1,10500.52045975528,17.8816,0.0,0.0,1.0,18.0,910000.0,3000.0,101500.0,8919409.130416457,2675.8227391249366,40.0,15949.33063064549,1600.8604596920316,0.0,0.0,0.0,0.0,0.0,0.0,362388.7528929159,0.0,362388.7528929159,541759871.4963963,541759871.4963963,0.0
1320.0,1320,20536.28365975528,20500.40205975528,20518.28365975528,1,1,10518.40205975528,17.8816,0.0,0.0,1.0,18.0,910000.0,3000.0,101500.0,8919409.130416457,2675.8227391249366,40.0,15949.33063064549,1600.8604596920316,0.0,0.0,0.0,0.0,0.0,0.0,362388.7528929159,0.0,362388.7528929159,542122260.2492893,542122260.2492893,0.0
1321.0,1321,20554.165259755282,20518.28365975528,20536.165259755282,1,1,10536.283659755281,17.8816,0.0,0.0,1.0,18.0,910000.0,3000.0,101500.0,8919409.130416457,2675.8227391249366,40.0,15949.33063064549,1600.8604596920316,0.0,0.0,0.0,0.0,0.0,0.0,362388.7528929159,0.0,362388.7528929159,542484649.0021822,542484649.0021822,0.0
1322.0,1322,20572.046859755283,20536.165259755282,20554.046859755283,1,1,10554.165259755282,17.8816,0.0,0.0,1.0,18.0,910000.0,3000.0,101500.0,8919409.130416457,2675.8227391249366,40.0,15949.33063064549,1600.8604596920316,0.0,0.0,0.0,0.0,0.0,0.0,362388.7528929159,0.0,362388.7528929159,542847037.7550752,542847037.7550752,0.0
1323.0,1323,20589.928459755283,20554.046859755283,20571.928459755283,1,1,10572.046859755283,17.8816,0.0,0.0,1.0,18.0,910000.0,3000.0,101500.0,8919409.130416457,2675.8227391249366,40.0,15949.33063064549,1600.8604596920316,0.0,0.0,0.0,0.0,0.0,0.0,362388.7528929159,0.0,362388.7528929159,543209426.5079682,543209426.5079682,0.0
1324.0,1324,20607.810059755284,20571.928459755283,20589.810059755284,1,1,10589.928459755283,17.8816,0.0,0.0,1.0,18.0,910000.0,3000.0,101500.0,8919409.130416457,2675.8227391249366,40.0,15949.33063064549,1600.8604596920316,0.0,0.0,0.0,0.0,0.0,0.0,362388.7528929159,0.0,362388.7528929159,543571815.2608612,543571815.2608612,0.0
1325.0,1325,20625.691659755284,20589.810059755284,20607.691659755284,1,1,10607.810059755284,17.8816,0.0,0.0,1.0,18.0,910000.0,3000.0,101500.0,8919409.130416457,2675.8227391249366,40.0,15949.33063064549,1600.8604596920316,0.0,0.0,0.0,0.0,0.0,0.0,362388.7528929159,0.0,362388.7528929159,543934204.0137541,543934204.0137541,0.0
1326.0,1326,20643.573259755285,20607.691659755284,20625.573259755285,1,1,10625.691659755284,17.8816,0.0,0.0,1.0,18.0,910000.0,3000.0,101500.0,8919409.130416457,2675.8227391249366,40.0,15949.33063064549,1600.8604596920316,0.0,0.0,0.0,0.0,0.0,0.0,362388.7528929159,0.0,362388.7528929159,544296592.7666471,544296592.7666471,0.0
1327.0,1327,20661.454859755286,20625.573259755285,20643.454859755286,1,1,10643.573259755285,17.8816,0.0,0.0,1.0,18.0,910000.0,3000.0,101500.0,8919409.130416457,2675.8227391249366,40.0,15949.33063064549,1600.8604596920316,0.0,0.0,0.0,0.0,0.0,0.0,362388.7528929159,0.0,362388.7528929159,544658981.5195401,544658981.5195401,0.0
1328.0,1328,20679.336459755286,20643.454859755286,20661.336459755286,1,1,10661.454859755286,17.8816,0.0,0.0,1.0,18.0,910000.0,3000.0,101500.0,8919409.130416457,2675.8227391249366,40.0,15949.33063064549,1600.8604596920316,0.0,0.0,0.0,0.0,0.0,0.0,362388.7528929159,0.0,362388.7528929159,545021370.272433,545021370.272433,0.0
1329.0,1329,20697.218059755287,20661.336459755286,20679.218059755287,1,1,10679.336459755286,17.8816,0.0,0.0,1.0,18.0,910000.0,3000.0,101500.0,8919409.130416457,2675.8227391249366,40.0,15949.33063064549,1600.8604596920316,0.0,0.0,0.0,0.0,0.0,0.0,362388.7528929159,0.0,362388.7528929159,545383759.025326,545383759.025326,0.0
1330.0,1330,20715.099659755288,20679.218059755287,20697.099659755288,1,1,10697.218059755287,17.8816,0.0,0.0,1.0,18.0,910000.0,3000.0,101500.0,8919409.130416457,2675.8227391249366,40.0,15949.33063064549,1600.8604596920316,0.0,0.0,0.0,0.0,0.0,0.0,362388.7528929159,0.0,362388.7528929159,545746147.778219,545746147.778219,0.0
1331.0,1331,20732.98125975529,20697.099659755288,20714.98125975529,1,1,10715.099659755288,17.8816,0.0,0.0,1.0,18.0,910000.0,3000.0,101500.0,8919409.130416457,2675.8227391249366,40.0,15949.33063064549,1600.8604596920316,0.0,0.0,0.0,0.0,0.0,0.0,362388.7528929159,0.0,362388.7528929159,546108536.531112,546108536.531112,0.0
1332.0,1332,20750.86285975529,20714.98125975529,20732.86285975529,1,1,10732.981259755288,17.8816,0.0,0.0,1.0,18.0,910000.0,3000.0,101500.0,8919409.130416457,2675.8227391249366,40.0,15949.33063064549,1600.8604596920316,0.0,0.0,0.0,0.0,0.0,0.0,362388.7528929159,0.0,362388.7528929159,546470925.2840049,546470925.2840049,0.0
1333.0,1333,20768.74445975529,20732.86285975529,20750.74445975529,1,1,10750.862859755289,17.8816,0.0,0.0,1.0,18.0,910000.0,3000.0,101500.0,8919409.130416457,2675.8227391249366,40.0,15949.33063064549,1600.8604596920316,0.0,0.0,0.0,0.0,0.0,0.0,362388.7528929159,0.0,362388.7528929159,546833314.0368979,546833314.0368979,0.0
1334.0,1334,20786.62605975529,20750.74445975529,20768.62605975529,1,1,10768.74445975529,17.8816,0.0,0.0,1.0,18.0,910000.0,3000.0,101500.0,8919409.130416457,2675.8227391249366,40.0,15949.33063064549,1600.8604596920316,0.0,0.0,0.0,0.0,0.0,0.0,362388.7528929159,0.0,362388.7528929159,547195702.7897909,547195702.7897909,0.0
1335.0,1335,20804.50765975529,20768.62605975529,20786.50765975529,1,1,10786.62605975529,17.8816,0.0,0.0,1.0,18.0,910000.0,3000.0,101500.0,8919409.130416457,2675.8227391249366,40.0,15949.33063064549,1600.8604596920316,0.0,0.0,0.0,0.0,0.0,0.0,362388.7528929159,0.0,362388.7528929159,547558091.5426838,547558091.5426838,0.0
1336.0,1336,20822.38925975529,20786.50765975529,20804.38925975529,1,1,10804.50765975529,17.8816,0.0,0.0,1.0,18.0,910000.0,3000.0,101500.0,8919409.130416457,2675.8227391249366,40.0,15949.33063064549,1600.8604596920316,0.0,0.0,0.0,0.0,0.0,0.0,362388.7528929159,0.0,362388.7528929159,547920480.2955768,547920480.2955768,0.0
1337.0,1337,20840.270859755292,20804.38925975529,20822.270859755292,1,1,10822.389259755291,17.8816,0.0,0.0,1.0,18.0,910000.0,3000.0,101500.0,8919409.130416457,2675.8227391249366,40.0,15949.33063064549,1600.8604596920316,0.0,0.0,0.0,0.0,0.0,0.0,362388.7528929159,0.0,362388.7528929159,548282869.0484698,548282869.0484698,0.0
1338.0,1338,20858.152459755293,20822.270859755292,20840.152459755293,1,1,10840.270859755292,17.8816,0.0,0.0,1.0,18.0,910000.0,3000.0,101500.0,8919409.130416457,2675.8227391249366,40.0,15949.33063064549,1600.8604596920316,0.0,0.0,0.0,0.0,0.0,0.0,362388.7528929159,0.0,362388.7528929159,548645257.8013628,548645257.8013628,0.0
1339.0,1339,20876.034059755293,20840.152459755293,20858.034059755293,1,1,10858.152459755293,17.8816,0.0,0.0,1.0,18.0,910000.0,3000.0,101500.0,8919409.130416457,2675.8227391249366,40.0,15949.33063064549,1600.8604596920316,0.0,0.0,0.0,0.0,0.0,0.0,362388.7528929159,0.0,362388.7528929159,549007646.5542557,549007646.5542557,0.0
1340.0,1340,20893.915659755294,20858.034059755293,20875.915659755294,1,1,10876.034059755293,17.8816,0.0,0.0,1.0,18.0,910000.0,3000.0,101500.0,8919409.130416457,2675.8227391249366,40.0,15949.33063064549,1600.8604596920316,0.0,0.0,0.0,0.0,0.0,0.0,362388.7528929159,0.0,362388.7528929159,549370035.3071487,549370035.3071487,0.0
1341.0,1341,20911.797259755294,20875.915659755294,20893.797259755294,1,1,10893.915659755294,17.8816,0.0,0.0,1.0,18.0,910000.0,3000.0,101500.0,8919409.130416457,2675.8227391249366,40.0,15949.33063064549,1600.8604596920316,0.0,0.0,0.0,0.0,0.0,0.0,362388.7528929159,0.0,362388.7528929159,549732424.0600417,549732424.0600417,0.0
1342.0,1342,20929.678859755295,20893.797259755294,20911.678859755295,1,1,10911.797259755294,17.8816,0.0,0.0,1.0,18.0,910000.0,3000.0,101500.0,8919409.130416457,2675.8227391249366,40.0,15949.33063064549,1600.8604596920316,0.0,0.0,0.0,0.0,0.0,0.0,362388.7528929159,0.0,362388.7528929159,550094812.8129346,550094812.8129346,0.0
1343.0,1343,20947.560459755296,20911.678859755295,20929.560459755296,1,1,10929.678859755295,17.8816,0.0,0.0,1.0,18.0,910000.0,3000.0,101500.0,8919409.130416457,2675.8227391249366,40.0,15949.33063064549,1600.8604596920316,0.0,0.0,0.0,0.0,0.0,0.0,362388.7528929159,0.0,362388.7528929159,550457201.5658276,550457201.5658276,0.0
1344.0,1344,20965.442059755296,20929.560459755296,20947.442059755296,1,1,10947.560459755296,17.8816,0.0,0.0,1.0,18.0,910000.0,3000.0,101500.0,8919409.130416457,2675.8227391249366,40.0,15949.33063064549,1600.8604596920316,0.0,0.0,0.0,0.0,0.0,0.0,362388.7528929159,0.0,362388.7528929159,550819590.3187206,550819590.3187206,0.0
1345.0,1345,20983.323659755297,20947.442059755296,20965.323659755297,1,1,10965.442059755296,17.8816,0.0,0.0,1.0,18.0,910000.0,3000.0,101500.0,8919409.130416457,2675.8227391249366,40.0,15949.33063064549,1600.8604596920316,0.0,0.0,0.0,0.0,0.0,0.0,362388.7528929159,0.0,362388.7528929159,551181979.0716136,551181979.0716136,0.0
1346.0,1346,21001.205259755297,20965.323659755297,20983.205259755297,1,1,10983.323659755297,17.8816,0.0,0.0,1.0,18.0,910000.0,3000.0,101500.0,8919409.130416457,2675.8227391249366,40.0,15949.33063064549,1600.8604596920316,0.0,0.0,0.0,0.0,0.0,0.0,362388.7528929159,0.0,362388.7528929159,551544367.8245065,551544367.8245065,0.0
1347.0,1347,21019.086859755298,20983.205259755297,21001.086859755298,1,1,11001.205259755297,17.8816,0.0,0.0,1.0,18.0,910000.0,3000.0,101500.0,8919409.130416457,2675.8227391249366,40.0,15949.33063064549,1600.8604596920316,0.0,0.0,0.0,0.0,0.0,0.0,362388.7528929159,0.0,362388.7528929159,551906756.5773995,551906756.5773995,0.0
