time_seconds,milepost,speed_mps,accel_ms2,F_dynamic_kN,F_air_kN,F_total_brake_kN,F_resistance_kN,pwr_whl_out_watts,res_grade_newtons,res_curve_newtons,res_rolling_newtons,res_aero_newtons
3378.0,244.1786412937669,15.756909719012368,0.008549176008772337,0.0,0.0,0.0,4799.9579884740615,6377172.426293615,419303.1974894266,170989.55040096812,1006084.5210898916,3103580.719493776
3379.0,244.18843525476376,15.766716662379194,0.00885150227426921,0.0,0.0,0.0,4803.460380673115,6377172.426293615,418946.5046292462,170845.7004386511,1006084.5210898916,3107583.654515326
3380.0,244.1982352738225,15.776408681539063,0.009042805143934112,0.0,0.0,0.0,4808.164514425617,6377172.426293615,420037.3605285841,170589.51639881823,1006084.5210898916,3111453.116408324
3381.0,244.20804111637122,15.785460613254635,0.009173218430153887,0.0,0.0,0.0,4813.143778150992,6377172.426293615,421549.60235494294,170230.05589168653,1006084.5210898916,3115279.598814472
3382.0,244.21785234033368,15.793729730233506,0.009308773785842607,0.0,0.0,0.0,4817.814784467962,6377172.426293615,423062.7428045738,169812.0270620013,1006084.5210898916,3118855.493511496
3383.0,244.22766876592817,15.802203002267586,0.009512480306633979,0.0,0.0,0.0,4822.165647542152,6377172.426293615,424576.71366064105,169380.47668445666,1006084.5210898916,3122123.936107163
3384.0,244.23749075908708,15.811649938434996,0.009826871291903667,0.0,0.0,0.0,4826.578410393933,6377172.426293615,426091.48718101793,168927.55368785854,1006084.5210898916,3125474.848435165
3385.0,244.2473184656859,15.82059273712211,0.010261502358412895,0.0,0.0,0.0,4831.368906574531,6377172.426293615,427607.1198327616,168464.33245654547,1006084.5210898916,3129212.933195333
3386.0,244.25715212722932,15.830816999381742,0.010787021279656191,0.0,0.0,0.0,4835.949218585436,6377172.426293615,429123.6341259379,167987.4705931135,1006084.5210898916,3132753.592776493
3387.0,244.2669924516922,15.842038542860577,0.011337732629237856,0.0,0.0,0.0,4841.055345426466,6377172.426293615,430641.0673271469,167525.69093010924,1006084.5210898916,3136804.066079319
3388.0,244.27684023573525,15.854827000771204,0.01182387796888243,0.0,0.0,0.0,4846.595726384429,6377172.426293615,432159.5286840659,167099.03927285044,1006084.5210898916,3141252.6373376218
3389.0,244.28669616065173,15.868241409356248,0.012153767291133134,0.0,0.0,0.0,4852.8403137632795,6377172.426293615,433679.1411294702,166750.42581311817,1006084.5210898916,3146326.225730799
3390.0,244.2965609463397,15.883346988793315,0.012261083325261974,0.0,0.0,0.0,4859.436348028495,6377172.426293615,435200.0097937889,166499.2689830234,1006084.5210898916,3151652.548161791
3391.0,244.3064351433073,15.898533306984756,0.012126891464530597,0.0,0.0,0.0,4866.827723274534,6377172.426293615,436722.24576455937,166365.19764358454,1006084.5210898916,3157655.758776498
3392.0,244.3163177527641,15.910424099340096,0.01178701139615148,0.0,0.0,0.0,4874.348427874365,6377172.426293615,438245.9339907447,166321.15862584356,1006084.5210898916,3163696.814167886
3393.0,244.32620703963977,15.92002578163655,0.011318964307650215,0.0,0.0,0.0,4880.5916099355745,6377172.426293615,439770.92034888925,166305.21576785803,1006084.5210898916,3168430.952728935
3394.0,244.33610255634588,15.930475930012893,0.010815144653287891,0.0,0.0,0.0,4885.940171886959,6377172.426293615,441296.9371001469,166302.4139039156,1006084.5210898916,3172256.299793005
3395.0,244.3460043717587,15.940299302982384,0.010354476126933737,0.0,0.0,0.0,4890.318929628074,6377172.426293615,441507.63974692073,166304.46704083093,1006084.5210898916,3176422.301750431
3396.0,244.3559120223673,15.949257557895091,0.00998414759216494,0.0,0.0,0.0,4893.520784181548,6377172.426293615,440790.1274686599,166305.20624526966,1006084.5210898916,3180340.9293777277
3397.0,244.36582536050133,15.958605627274917,0.009716064684832607,0.0,0.0,0.0,4896.379291904328,6377172.426293615,440070.6684284048,166307.54248645483,1006084.5210898916,3183916.559899578
3398.0,244.37574437091936,15.967514825063112,0.00953492757393117,0.0,0.0,0.0,4899.4048075033925,6377172.426293615,439350.7963798851,166319.565721974,1006084.5210898916,3187649.9243116416
3399.0,244.38566922823327,15.977424914046567,0.009411176711521339,0.0,0.0,0.0,4902.335150956484,6377172.426293615,438630.5124298784,166410.06618482596,1006084.5210898916,3191210.0512518883
3400.0,244.3956002418734,15.98733006922872,0.009312794824857194,0.0,0.0,0.0,4904.873302859969,6377172.426293615,436962.628214652,166653.68362356722,1006084.5210898916,3195172.469931858
3401.0,244.40553698445046,15.99586452869236,0.00921197899734177,0.0,0.0,0.0,4906.7909479002155,6377172.426293615,434528.7281249189,167042.32614951237,1006084.5210898916,3199135.3725358928
3402.0,244.41547947847968,16.005842153255774,0.009086708528394482,0.0,0.0,0.0,4908.279499503034,6377172.426293615,432093.4239831341,167549.7041533147,1006084.5210898916,3202551.8502766923
3403.0,244.42542760932733,16.014007643417212,0.008919735879034062,0.0,0.0,0.0,4910.456771280995,6377172.426293615,429656.71027124766,168167.17844947233,1006084.5210898916,3206548.361470383
3404.0,244.43538112519533,16.023174810679784,0.008698993642316095,0.0,0.0,0.0,4912.001333164922,6377172.426293615,427218.6150837772,168877.31570273257,1006084.5210898916,3209820.8812885205
3405.0,244.44534056719786,16.03308197401752,0.008420903654188544,0.0,0.0,0.0,4914.748578638027,6377172.426293615,425569.2367302321,169597.98436932525,1006084.5210898916,3213496.836448578
3406.0,244.45530571577876,16.04154246032597,0.008094623181967343,0.0,0.0,0.0,4918.43385748925,6377172.426293615,424657.8443653896,170219.6031065832,1006084.5210898916,3217471.888927385
3407.0,244.4652757709653,16.048874767458543,0.00774307878910862,0.0,0.0,0.0,4921.388405783756,6377172.426293615,423753.3014372456,170682.14722452773,1006084.5210898916,3220868.4360320903
3408.0,244.47525018679247,16.055577967118385,0.007397978492201664,0.0,0.0,0.0,4923.708557773367,6377172.426293615,422848.31313336093,170962.20988787292,1006084.5210898916,3223813.5136622414
3409.0,244.4852287246417,16.062142237479467,0.00709032283358429,0.0,0.0,0.0,4768.565705712356,6377172.426293615,421942.9290113293,14031.172598746214,1006084.5210898916,3226507.0830123895
3410.0,244.49521131865413,16.068633458500013,0.0068416698263089855,0.0,0.0,0.0,4770.234251757007,6377172.426293615,421037.17073071015,13966.643930716258,1006084.5210898916,3229145.916005689
3411.0,244.50519792089221,16.075043433160435,0.006660321687589018,0.0,0.0,0.0,4771.713181784737,6377172.426293615,420131.04426955426,13741.17250109845,1006084.5210898916,3231756.443924193
3412.0,244.5151884856289,16.08138747351086,0.0065431039452165645,0.0,0.0,0.0,4774.039803247094,6377172.426293615,420217.32032627217,13402.629192096729,1006084.5210898916,3234335.332638834
3413.0,244.52518298844677,16.08771885632849,0.006480570712204183,0.0,0.0,0.0,4777.415500554455,6377172.426293615,421396.2252858501,13046.047072046184,1006084.5210898916,3236888.707106668
3414.0,244.53518142767237,16.094057510298438,0.0064620670981514455,0.0,0.0,0.0,4780.778373359367,6377172.426293615,422575.5949462309,12680.265721521975,1006084.5210898916,3239437.9916017232
3415.0,244.5451838146227,16.100425318959704,0.006478765825720944,0.0,0.0,0.0,4784.143376172686,6377172.426293615,423755.4291099401,12312.216992989286,1006084.5210898916,3241991.208979865
3416.0,244.55519017350167,16.106841877586593,0.006524768790504073,0.0,0.0,0.0,4787.5211671349125,6377172.426293615,424935.7291124068,11943.73429614441,1006084.5210898916,3244557.1826364696
3417.0,244.56520054113628,16.113328220627967,0.00659672259092138,0.0,0.0,0.0,4790.917475911169,6377172.426293615,426116.4978097368,11572.629677078943,1006084.5210898916,3247143.8273344617
3418.0,244.57521497254405,16.119921862919064,0.006693740117962409,0.0,0.0,0.0,4794.342965682454,6377172.426293615,427297.7395475862,11201.05396834528,1006084.5210898916,3249759.6510766307
3419.0,244.58523354403704,16.126653830129875,0.006817783703925768,0.0,0.0,0.0,4797.804510126507,6377172.426293615,428479.4608181182,10820.70209404901,1006084.5210898916,3252419.8261244483
3420.0,244.59525633856393,16.133514457663093,0.006974118394489402,0.0,0.0,0.0,4801.311392213856,6377172.426293615,429661.6706262988,10428.269945377087,1006084.5210898916,3255136.930552289
3421.0,244.6052834416438,16.14052168346293,0.007171875997628629,0.0,0.0,0.0,4804.87170111318,6377172.426293615,430844.37876022304,10035.670196340758,1006084.5210898916,3257907.1310667247
3422.0,244.61531494929682,16.147691369155787,0.007422828966445315,0.0,0.0,0.0,4808.490918279653,6377172.426293615,432027.5953113012,9641.06021322142,1006084.5210898916,3260737.7416652385
3423.0,244.6253509666521,16.155036971903307,0.007737785316463596,0.0,0.0,0.0,4812.179190201283,6377172.426293615,433211.33161008765,9248.086375347557,1006084.5210898916,3263635.2511259555
3424.0,244.63539160716914,16.16257184751232,0.00812103450651946,0.0,0.0,0.0,4815.939156972292,6377172.426293615,434395.6000620097,8853.846729276562,1006084.5210898916,3266605.189091114
3425.0,244.64543699146054,16.17030566359297,0.008565259923146376,0.0,0.0,0.0,4819.776239995496,6377172.426293615,435580.41405549913,8458.24854669539,1006084.5210898916,3269653.0563034103
3426.0,244.65548752742893,16.17915344716736,0.009049662821899774,0.0,0.0,0.0,4823.698326181119,6377172.426293615,436765.78782306367,8065.144060211351,1006084.5210898916,3272782.8732079524
3427.0,244.6655440159216,16.189464934368594,0.009542805572893085,0.0,0.0,0.0,4828.09623298471,6377172.426293615,437951.7694979584,7694.601768999699,1006084.5210898916,3276365.34062786
3428.0,244.6756070899939,16.200350320599295,0.010009102735877542,0.0,0.0,0.0,4833.135548776991,6377172.426293615,439138.4535816311,7369.639729305673,1006084.5210898916,3280542.9343761625
3429.0,244.68567686703858,16.211039657689454,0.010416276814389318,0.0,0.0,0.0,4838.4966052976715,6377172.426293615,440325.91477577743,7130.243981218259,1006084.5210898916,3284955.9254507846
3430.0,244.6957529575007,16.22067119090429,0.010742316374071784,0.0,0.0,0.0,4843.868521960217,6377172.426293615,441514.166932963,6977.510198607576,1006084.5210898916,3289292.3237387547
3431.0,244.70583605160078,16.233582127107113,0.010982068233913114,0.0,0.0,0.0,4848.9015087769285,6377172.426293615,442703.1640849788,6911.776575940185,1006084.5210898916,3293202.047026118
3432.0,244.71592706779015,16.24616986133891,0.01115210383920104,0.0,0.0,0.0,4855.3130799223,6377172.426293615,443892.98767911614,6888.951645258522,1006084.5210898916,3298446.619508034
3433.0,244.72602548673476,16.257409227281688,0.011290155497738976,0.0,0.0,0.0,4861.144518488219,6377172.426293615,444618.659754023,6877.41664784215,1006084.5210898916,3303563.920996462
3434.0,244.73613052860307,16.267486933392075,0.011444380320897153,0.0,0.0,0.0,4866.0797401498985,6377172.426293615,444985.31573983707,6873.482134618829,1006084.5210898916,3308136.421185551
3435.0,244.7462418825967,16.277725938909125,0.011652797233989499,0.0,0.0,0.0,4870.546287472284,6377172.426293615,445352.21219246375,6870.540870984448,1006084.5210898916,3312239.0133189447
3436.0,244.7563597079777,16.288316258427685,0.011921548732630525,0.0,0.0,0.0,4875.0813301614135,6377172.426293615,445719.3378273569,6867.597770086684,1006084.5210898916,3316409.8734740783
3437.0,244.76648460919043,16.30050077689789,0.012214765692105157,0.0,0.0,0.0,4879.764378975095,6377172.426293615,446086.69842704193,6866.557036250294,1006084.5210898916,3320726.6024219105
3438.0,244.77661765210496,16.31452179123356,0.012464427802773926,0.0,0.0,0.0,4885.104530695291,6377172.426293615,446454.3159378399,6869.076220264898,1006084.5210898916,3325696.617447295
3439.0,244.7867595187276,16.3289014696488,0.012597391988718933,0.0,0.0,0.0,4891.199106266334,6377172.426293615,446822.2290596369,6872.025634133485,1006084.5210898916,3331420.3304826715
3440.0,244.79691037311042,16.34345051532799,0.012566436251636613,0.0,0.0,0.0,4897.44553164877,6377172.426293615,447190.4625548899,6874.977616309273,1006084.5210898916,3337295.5703876787
3441.0,244.8070700647533,16.35734578180498,0.012369454881945009,0.0,0.0,0.0,4903.763336307111,6377172.426293615,447559.02238004806,6874.514590080398,1006084.5210898916,3343245.2782470915
3442.0,244.81723753886655,16.3684997969574,0.012047788557067856,0.0,0.0,0.0,4909.816557283723,6377172.426293615,447927.903070712,6871.557419595168,1006084.5210898916,3348932.5757035255
3443.0,244.8274117978269,16.379184033527615,0.011666406712675022,0.0,0.0,0.0,4914.7536068539,6377172.426293615,448297.0663293045,6870.636421420037,1006084.5210898916,3353501.383013284
3444.0,244.83759268016072,16.38981831673015,0.011287701617387116,0.0,0.0,0.0,4919.502317691375,6377172.426293615,448666.4759338663,6870.636421420037,1006084.5210898916,3357880.6842461964
3445.0,244.84778014899229,16.40038386206684,0.010952450014016067,0.0,0.0,0.0,4924.233631475162,6377172.426293615,449036.12602157216,6870.636421420037,1006084.5210898916,3362242.3479422783
3446.0,244.85797424477457,16.411148350378177,0.010674225077939022,0.0,0.0,0.0,4928.939795015779,6377172.426293615,449406.01525352866,6870.636421420037,1006084.5210898916,3366578.622250939
3447.0,244.86817492092953,16.4215639761033,0.010446130314323466,0.0,0.0,0.0,4933.73020855044,6377172.426293615,449776.1450985098,6870.12245947782,1006084.5210898916,3370999.4199025608
3448.0,244.87838199902987,16.43175416395077,0.01025225112427636,0.0,0.0,0.0,4938.381015135849,6377172.426293615,450146.5138653517,6870.273553694947,1006084.5210898916,3375279.7066269107
3449.0,244.88859536821255,16.441812956892605,0.01007702724117333,0.0,0.0,0.0,4942.943022500843,6377172.426293615,450517.1150756691,6871.4081969927365,1006084.5210898916,3379469.97813829
3450.0,244.8988149431266,16.45172842755109,0.0099095161547652,0.0,0.0,0.0,4947.452642552897,6377172.426293615,450887.9447042159,6871.4081969927365,1006084.5210898916,3383608.7685617963
3451.0,244.90904063122778,16.461489349911485,0.009743591374381235,0.0,0.0,0.0,4951.9059954782715,6377172.426293615,451258.9996520529,6871.4081969927365,1006084.5210898916,3387691.0665393346
3452.0,244.91927233389043,16.47108737627161,0.009576351154427534,0.0,0.0,0.0,4956.298345193766,6377172.426293615,451630.2765590545,6871.4081969927365,1006084.5210898916,3391712.1393478275
3453.0,244.92950994751317,16.48051483903428,0.009406568397359783,0.0,0.0,0.0,4960.626132915287,6377172.426293615,452001.7718442972,6871.4081969927365,1006084.5210898916,3395668.431784105
3454.0,244.9397533641088,16.489765289020642,0.00923391205973846,0.0,0.0,0.0,4964.8860741622975,6377172.426293615,452373.48174619704,6871.4081969927365,1006084.5210898916,3399556.6631292165
3455.0,244.95000247258292,16.498835174364704,0.009058644796193551,0.0,0.0,0.0,4969.075758880332,6377172.426293615,452745.4023439248,6871.784953357617,1006084.5210898916,3403374.0504931584
3456.0,244.9602571599667,16.507722014065084,0.008881405616489904,0.0,0.0,0.0,4973.195421478729,6377172.426293615,453117.5296038366,6874.366847126546,1006084.5210898916,3407119.0039378754
3457.0,244.97051731195634,16.516423991987967,0.008703255791313355,0.0,0.0,0.0,4977.239306176014,6377172.426293615,453489.8594242315,6874.550426109972,1006084.5210898916,3410790.3752357806
3458.0,244.98078281406387,16.52494233148655,0.00852561701176487,0.0,0.0,0.0,4981.2098992560805,6377172.426293615,453862.3876549374,6875.699174172818,1006084.5210898916,3414387.291337079
3459.0,244.99105355241704,16.533277791035637,0.008350190386442555,0.0,0.0,0.0,4985.1064690953235,6377172.426293615,454235.110139097,6876.700372348165,1006084.5210898916,3417910.137493986
3460.0,245.0013294145025,16.54143398621137,0.00817926956966269,0.0,0.0,0.0,4988.928354348702,6377172.426293615,454608.02274220577,6876.700372348165,1006084.5210898916,3421359.1101442557
3461.0,245.01161029009805,16.549414675668675,0.008016009101716296,0.0,0.0,0.0,4992.67793478609,6377172.426293615,454981.1213791019,6876.700372348165,1006084.5210898916,3424735.5919447485
3462.0,245.02189607189496,16.557225478423867,0.007864894339367986,0.0,0.0,0.0,4996.35786337042,6377172.426293615,455354.4020478091,6877.910006856929,1006084.5210898916,3428041.0302258627
3463.0,245.0321866562921,16.564872709013077,0.007732087280802904,0.0,0.0,0.0,4999.974199943194,6377172.426293615,455727.8608521322,6884.169259816661,1006084.5210898916,3431277.6487413533
3464.0,245.04248194361296,16.572362684876786,0.007625301129407866,0.0,0.0,0.0,5003.170237124497,6377172.426293615,455738.3617426619,6899.388027568511,1006084.5210898916,3434447.9662643755
3465.0,245.0527818388328,16.579704061258877,0.007552916669757038,0.0,0.0,0.0,5004.621517559328,6377172.426293615,454056.2440426956,6926.242756515697,1006084.5210898916,3437554.509670225
3466.0,245.06308625221283,16.586905196800632,0.0075219228401528435,0.0,0.0,0.0,5006.079915551694,6377172.426293615,452373.3734712294,7021.238234169053,1006084.5210898916,3440600.7827564045
3467.0,245.07339521247852,16.59433903119622,0.0075349051719211324,0.0,0.0,0.0,5007.563694882807,6377172.426293615,450689.76469042146,7199.234849716704,1006084.5210898916,3443590.174252778
3468.0,245.08370869716822,16.601467869818944,0.0075871621083630865,0.0,0.0,0.0,5009.217719228115,6377172.426293615,449005.4130069047,7450.257908220866,1006084.5210898916,3446677.5272230976
3469.0,245.09402655762875,16.608423237281446,0.007666082032777461,0.0,0.0,0.0,5010.781181863449,6377172.426293615,447320.3220906243,7736.827186372474,1006084.5210898916,3449639.511496561
3470.0,245.10434927477948,16.617100001507914,0.007753889482343795,0.0,0.0,0.0,5012.275376484029,6377172.426293615,445634.5162295993,8025.693368734895,1006084.5210898916,3452530.6457958035
3471.0,245.11467723098738,16.625286085703287,0.00783356553712794,0.0,0.0,0.0,5014.486143416377,6377172.426293615,443947.9168477781,8314.695522461554,1006084.5210898916,3456139.009956246
3472.0,245.125010269512,16.633458352637557,0.007895162499631085,0.0,0.0,0.0,5016.467715944383,6377172.426293615,442260.4614713188,8577.688230646321,1006084.5210898916,3459545.0451525254
3473.0,245.13534826834714,16.641251738141133,0.007939483031492424,0.0,0.0,0.0,5018.393912221166,6377172.426293615,440572.1757095945,8790.210849435756,1006084.5210898916,3462947.0045722444
3474.0,245.14569108031864,16.648950298314894,0.007976962823818108,0.0,0.0,0.0,5020.089468896288,6377172.426293615,438883.0794968405,8929.068080649266,1006084.5210898916,3466192.8002289073
3475.0,245.15603886594116,16.657260329111907,0.00802208838565151,0.0,0.0,0.0,5021.674823372159,6377172.426293615,437193.1968794352,8996.509667871584,1006084.5210898916,3469400.5957349613
3476.0,245.166391672393,16.665110741306705,0.008085192576622626,0.0,0.0,0.0,5023.475410469064,6377172.426293615,435502.50163134624,9023.547062775728,1006084.5210898916,3472864.84068505
3477.0,245.17674917820472,16.672386064823243,0.008164587568956338,0.0,0.0,0.0,5025.073015838027,6377172.426293615,433810.9860442383,9038.438709113112,1006084.5210898916,3476139.069994784
3478.0,245.18711137565268,16.68021161689185,0.008241533338079894,0.0,0.0,0.0,5026.421878391266,6377172.426293615,432118.7026420899,9043.834464386387,1006084.5210898916,3479174.8201948977
3479.0,245.1974789681699,16.68975106646733,0.008279908597064086,0.0,0.0,0.0,5027.566250671055,6377172.426293615,429997.2203297924,9042.867705778444,1006084.5210898916,3482441.641545593
3480.0,245.20785231298683,16.698726428871623,0.008230595122120167,0.0,0.0,0.0,5029.191648388454,6377172.426293615,427644.5377738785,9036.576957604108,1006084.5210898916,3486426.012567081
3481.0,245.21823115639825,16.707449282586516,0.008038978521089597,0.0,0.0,0.0,5030.565246799529,6377172.426293615,425290.5498681348,9013.316317610488,1006084.5210898916,3490176.8595238915
3482.0,245.22861528801255,16.71574746178471,0.007653104588763828,0.0,0.0,0.0,5031.734039957106,6377172.426293615,422935.3141850173,8890.090518282495,1006084.5210898916,3493824.1141639147
3483.0,245.23900481636232,16.724819647045464,0.007030713252535325,0.0,0.0,0.0,5033.978868360607,6377172.426293615,422017.5978412568,8581.180347853964,1006084.5210898916,3497295.569081604
3484.0,245.2493996788364,16.732916300972896,0.006143229889844098,0.0,0.0,0.0,5036.751700483938,6377172.426293615,421451.7593500852,8122.626419265389,1006084.5210898916,3501092.793624697
3485.0,245.2597989653212,16.739059122037244,0.0049760162840268695,0.0,0.0,0.0,5038.820534423701,6377172.426293615,420722.77895808895,7529.791538224581,1006084.5210898916,3504483.4428374968
3486.0,245.2702013768811,16.74297491745014,0.003525029135072752,0.0,0.0,0.0,5037.691504673685,6377172.426293615,417771.9361407553,6778.07040627216,1006084.5210898916,3507056.9770367662
3487.0,245.280605956591,16.746037703205705,0.0017927184461567444,0.0,0.0,0.0,5035.0625396468595,6377172.426293615,414372.6952916463,5907.3311864041,1006084.5210898916,3508697.9920789176
3488.0,245.29101186795242,16.7472610776014,-0.000212190931112725,0.0,0.0,0.0,5032.046306257572,6377172.426293615,410972.7459468065,5007.240267711498,1006084.5210898916,3509981.7989531625
3489.0,245.3014179007456,16.746428553224668,-0.002468840688860226,0.0,0.0,0.0,5028.3473664313715,6377172.426293615,407572.3614524595,4195.825859909454,1006084.5210898916,3510494.658029111
3490.0,245.3118225861682,16.742924322757627,-0.004936040770715933,0.0,0.0,0.0,5023.897860083682,6377172.426293615,404171.93727732927,3495.7559493003014,1006084.5210898916,3510145.64576716
3491.0,245.322224106852,16.736242271746093,-0.007550191062185644,0.0,0.0,0.0,5018.4578289375695,6377172.426293615,400771.953388297,2924.567838715538,1006084.5210898916,3508676.786620666
3492.0,245.33262020911715,16.725484167043064,-0.010236656187204173,0.0,0.0,0.0,5011.867546652719,6377172.426293615,397373.0036546004,2533.2812500529867,1006084.5210898916,3505876.7406581743
3493.0,245.3430083475414,16.710609216290514,-0.01293374913142081,0.0,0.0,0.0,5003.74672449489,6377172.426293615,393975.8245209118,2315.364932506178,1006084.5210898916,3501371.0139515805
3494.0,245.353386245546,16.69252353320521,-0.015618247315047375,0.0,0.0,0.0,4993.5400426800325,6377172.426293615,390065.6336877217,2244.052340258434,1006084.5210898916,3495145.835562161
3495.0,245.36375331424094,16.675753133817256,-0.018317398690864656,0.0,0.0,0.0,4980.411381003388,6377172.426293615,384507.7837851408,2234.6516756402443,1006084.5210898916,3487584.4244527156
3496.0,245.3741092164705,16.656582254395925,-0.021099513596467147,0.0,0.0,0.0,4967.863462178453,6377172.426293615,378955.7334845302,2242.9731476682427,1006084.5210898916,3480580.234456363
3497.0,245.38445225854986,16.63436042561846,-0.024047584951842352,0.0,0.0,0.0,4954.339121833426,6377172.426293615,373409.66334854864,2262.8339504837068,1006084.5210898916,3472582.103444502
3498.0,245.39478039462617,16.608604600473086,-0.02723025655253832,0.0,0.0,0.0,4939.584675143147,6377172.426293615,367870.4804246423,2307.0507613175905,1006084.5210898916,3463322.622867295
3499.0,245.40509139802913,16.579215832569727,-0.030683550087480985,0.0,0.0,0.0,4923.45161509932,6377172.426293615,362339.2803627383,2421.764498377598,1006084.5210898916,3452606.0491483123
3500.0,245.41538294957593,16.545995300109176,-0.03440863818006889,0.0,0.0,0.0,4905.902438001149,6377172.426293615,356817.2556489494,2602.508814743298,1006084.5210898916,3440398.152447564
3501.0,245.4256525553132,16.50857929434989,-0.038381679819189364,0.0,0.0,0.0,4886.868133016914,6377172.426293615,351305.6483141697,2853.363997166706,1006084.5210898916,3426624.5996156866
3502.0,245.43589753297735,16.466725413637985,-0.04256797494800483,0.0,0.0,0.0,4866.209283042337,6377172.426293615,345805.79398710956,3174.324676509028,1006084.5210898916,3411144.6432888266
3503.0,245.44611497224062,16.41994199426456,-0.046933625903701016,0.0,0.0,0.0,4843.833411262433,6377172.426293615,340319.1291454209,3559.609734100027,1006084.5210898916,3393870.1512930207
3504.0,245.45630208447125,16.36911240018144,-0.05145167297086923,0.0,0.0,0.0,4819.56087183476,6377172.426293615,334847.21240575536,4016.161388326309,1006084.5210898916,3374612.976950787
3505.0,245.4664561929333,16.31371342444766,-0.056102374162662415,0.0,0.0,0.0,4793.750826749748,6377172.426293615,329391.5372108974,4522.366194130435,1006084.5210898916,3353752.4022548283
3506.0,245.4765743774952,16.253484861355325,-0.060869359421156746,0.0,0.0,0.0,4767.741669507864,6377172.426293615,325510.3023516905,5056.643902619975,1006084.5210898916,3331090.202163662
3507.0,245.48665356722054,16.188201523799624,-0.06573440866808247,0.0,0.0,0.0,4740.789102576995,6377172.426293615,322571.3132243413,5593.752312275752,1006084.5210898916,3306539.515950486
3508.0,245.49669059523953,16.117779820293038,-0.0706737184356727,0.0,0.0,0.0,4711.887896007649,6377172.426293615,319643.6507732433,6128.790740450181,1006084.5210898916,3280030.9334040633
3509.0,245.5066822502614,16.04216036555184,-0.07565719236354869,0.0,0.0,0.0,4681.029856436096,6377172.426293615,316728.2348665573,6661.591078686797,1006084.5210898916,3251555.5094009605
3510.0,245.51662529154106,15.961307740424807,-0.08065115643915002,0.0,0.0,0.0,4648.219072721532,6377172.426293615,313825.99827521876,7191.982860511289,1006084.5210898916,3221116.5704959105
3511.0,245.52651646958122,15.875229193862356,-0.08562208747676323,0.0,0.0,0.0,4613.464011672788,6377172.426293615,310937.8823256798,7712.125970506584,1006084.5210898916,3188729.48228671
3512.0,245.53635265187208,15.7842940221069,-0.09053976485997256,0.0,0.0,0.0,4576.780058383558,6377172.426293615,308064.8308865814,8201.805485407274,1006084.5210898916,3154428.9009216777
3513.0,245.5461308411614,15.688568279644551,-0.0953782941264091,0.0,0.0,0.0,4538.336360093401,6377172.426293615,305207.75384567986,8649.5594766327,1006084.5210898916,3118394.5256811967
3514.0,245.5558480243184,15.587934804180254,-0.10011492649434205,0.0,0.0,0.0,4498.177766765486,6377172.426293615,302367.5218030048,9040.259375664262,1006084.5210898916,3080685.464496926
3515.0,245.56550119836655,15.48254344108144,-0.10472742456495374,0.0,0.0,0.0,4456.286950467923,6377172.426293615,299545.0099707557,9366.981407982716,1006084.5210898916,3041290.4379992927
3516.0,245.57508746491928,15.372580986815777,-0.1091910575393109,0.0,0.0,0.0,4412.775018788034,6377172.426293615,296741.09061168,9644.795348066193,1006084.5210898916,3000304.6117383963
3517.0,245.58460405118777,15.258264903893563,-0.11347629126845789,0.0,0.0,0.0,4367.747771774691,6377172.426293615,293956.605608677,9869.119326645065,1006084.5210898916,2957837.5257494766
3518.0,245.5940483296107,15.139845170398877,-0.1175480259184036,0.0,0.0,0.0,4322.496019675978,6377172.426293615,292356.87271284126,10044.63663138113,1006084.5210898916,2914009.989241863
3519.0,245.60341767621566,15.017083360079877,-0.12136732402633289,0.0,0.0,0.0,4277.3015518182065,6377172.426293615,292099.6937498926,10163.219570348709,1006084.5210898916,2868954.1174080735
3520.0,245.61270952142655,14.89039298325967,-0.12489567229234522,0.0,0.0,0.0,4230.779476092541,6377172.426293615,291844.5552696957,10233.625159022991,1006084.5210898916,2822616.7745739305
3521.0,245.6219216337848,14.760448822000008,-0.1281002733013711,0.0,0.0,0.0,4183.128908300184,6377172.426293615,291591.52724487416,10260.735001522631,1006084.5210898916,2775192.1249638954
3522.0,245.6310521238722,14.627677012478369,-0.1309595050645755,0.0,0.0,0.0,4134.670224284256,6377172.426293615,291340.6704407047,10278.16283018492,1006084.5210898916,2726966.8699234747
3523.0,245.64009943474733,14.492721555115953,-0.13346465536506727,0.0,0.0,0.0,4085.594336717654,6377172.426293615,291092.03630829806,10288.980186641673,1006084.5210898916,2678128.7991328225
3524.0,245.64906221310594,14.355593892132974,-0.135620878260514,0.0,0.0,0.0,4036.16618652656,6377172.426293615,290845.66724502435,10296.256563017118,1006084.5210898916,2628939.7416286273
3525.0,245.65793922314492,14.216660780218657,-0.1374455106819889,0.0,0.0,0.0,3986.411585979093,6377172.426293615,290601.60010297457,10299.52427647356,1006084.5210898916,2579425.940509754
3526.0,245.66672945809327,14.076292643290836,-0.13896630981526586,0.0,0.0,0.0,3936.4867842017056,6377172.426293615,290359.86853453866,10302.108098208191,1006084.5210898916,2529740.2864790675
3527.0,245.67543214062061,13.934857553804068,-0.1402201201195324,0.0,0.0,0.0,3886.5413324971673,6377172.426293615,290120.4999552938,10304.169842782085,1006084.5210898916,2480032.1416092003
