time_seconds,speed_meters_per_second
260.0,15.205200670332177
261.0,15.253948447161715
262.0,15.302513052305502
263.0,15.350876107739243
264.0,15.399017674242481
265.0,15.446916376753677
266.0,15.494549766489698
267.0,15.541893211070184
268.0,15.588921537178255
269.0,15.635607259221372
270.0,15.681922038433301
271.0,15.727836108146628
272.0,15.77331792109109
273.0,15.818335111285712
274.0,15.862854210690045
275.0,15.906840558649446
276.0,15.950258612792071
277.0,15.993072110347631
278.0,16.03524424932238
279.0,16.076737888684857
280.0,16.117515766317386
281.0,16.157540733081166
282.0,16.19677600093936
283.0,16.235185402692316
284.0,16.272732909867898
285.0,16.30938487051238
286.0,16.34510871247235
287.0,16.37987272874097
288.0,16.413647932617017
289.0,16.446408065661185
290.0,16.478127332359144
291.0,16.508785767424076
292.0,16.538362797214315
293.0,16.566844603596294
294.0,16.59421729240814
295.0,16.620473157006828
296.0,16.645606522999536
297.0,16.66961511516326
298.0,16.692501764009066
299.0,16.714271629582214
300.0,16.73493328358054
301.0,16.754500198368433
302.0,16.77298836399343
303.0,16.79041681559657
304.0,16.80680760993673
305.0,16.822186558951273
306.0,16.836581520962987
307.0,16.85002274798179
308.0,16.862542616224673
309.0,16.874175199653145
310.0,16.884956217889854
311.0,16.894922949524524
312.0,16.90411337252494
313.0,16.912566132909685
314.0,16.920320260697707
315.0,16.92741489683661
316.0,16.93388903414626
317.0,16.939781274897893
318.0,16.945129607205402
319.0,16.94997120194808
320.0,16.954342231484194
321.0,16.95827771096374
322.0,16.961811357686397
323.0,16.96497545545359
324.0,16.967800873247217
325.0,16.970316865588284
326.0,16.972551075325153
327.0,16.97452950554954
328.0,16.97627650959935
329.0,16.977814797548668
330.0,16.979165457482658
331.0,16.98034798979561
332.0,16.981380352730007
333.0,16.98227901738999
334.0,16.983059030509125
335.0,16.98373408332574
336.0,16.984316585014206
337.0,16.98481773923338
338.0,16.98524762247858
339.0,16.985615263057575
340.0,16.985928719649763
341.0,16.98619515854735
342.0,16.986420928815257
343.0,16.986611634739795
344.0,16.986772205062536
345.0,16.98690695861401
346.0,16.987019666070225
347.0,16.987113607652713
348.0,16.987191626679714
349.0,16.987256178951476
350.0,16.987309378017226
351.0,16.987353036424985
352.0,16.987388703099043
353.0,16.987417697023936
354.0,16.98744113743921
355.0,16.98745997076709
356.0,16.987474994505828
357.0,16.98748687832659
358.0,16.987496182611647
359.0,16.987503374667362
360.0,16.987508842838007
361.0,16.987512908736218
362.0,16.987515837793932
363.0,16.98751784832422
364.0,16.98751911927021
365.0,16.98751979680289
366.0,16.987520000000014
367.0,16.987520000000014
368.0,16.987520000000014
369.0,16.987520000000014
370.0,16.987520000000014
371.0,16.987520000000014
372.0,16.987520000000014
373.0,16.987520000000014
374.0,16.987520000000014
375.0,16.987520000000014
376.0,16.987520000000014
377.0,16.987520000000014
378.0,16.987520000000014
379.0,16.987520000000014
380.0,16.987520000000014
381.0,16.987520000000014
382.0,16.987520000000014
383.0,16.987520000000014
384.0,16.987520000000014
385.0,16.987520000000014
386.0,16.987520000000014
387.0,16.987520000000014
388.0,16.987520000000014
389.0,16.987520000000014
390.0,16.987520000000014
391.0,16.987520000000014
392.0,16.987520000000014
393.0,16.987520000000014
394.0,16.987520000000014
395.0,16.987520000000014
396.0,16.987520000000014
397.0,16.987520000000014
398.0,16.987520000000014
399.0,16.987520000000014
400.0,16.987520000000014
401.0,16.987520000000014
402.0,16.987520000000014
403.0,16.987520000000014
404.0,16.987520000000014
405.0,16.987520000000014
406.0,16.987520000000014
407.0,16.987520000000014
408.0,16.987520000000014
409.0,16.987520000000014
410.0,16.987520000000014
411.0,16.987520000000014
412.0,16.987520000000014
413.0,16.987520000000014
414.0,16.987520000000014
415.0,16.987520000000014
416.0,16.987520000000014
417.0,16.987520000000014
418.0,16.987520000000014
419.0,16.987520000000014
420.0,16.987520000000014
421.0,16.987520000000014
422.0,16.987520000000014
423.0,16.987520000000014
424.0,16.987520000000014
425.0,16.987520000000014
426.0,16.987520000000014
427.0,16.987520000000014
428.0,16.987520000000014
429.0,16.987520000000014
430.0,16.987520000000014
431.0,16.987520000000014
432.0,16.987520000000014
433.0,16.987520000000014
434.0,16.987520000000014
435.0,16.987520000000014
436.0,16.987520000000014
437.0,16.987520000000014
438.0,16.987520000000014
439.0,16.987520000000014
440.0,16.987520000000014
441.0,16.987520000000014
442.0,16.987520000000014
443.0,16.987520000000014
444.0,16.987520000000014
445.0,16.987520000000014
446.0,16.987520000000014
447.0,16.987520000000014
448.0,16.987520000000014
449.0,16.987520000000014
450.0,16.987520000000014
451.0,16.987520000000014
452.0,16.987520000000014
453.0,16.987520000000014
454.0,16.987520000000014
455.0,16.987520000000014
456.0,16.987520000000014
457.0,16.987520000000014
458.0,16.987520000000014
459.0,16.987520000000014
460.0,16.987520000000014
461.0,16.987520000000014
462.0,16.987520000000014
463.0,16.987520000000014
464.0,16.987520000000014
465.0,16.987520000000014
466.0,16.987520000000014
467.0,16.987520000000014
468.0,16.987520000000014
469.0,16.987520000000014
470.0,16.987520000000014
471.0,16.987520000000014
472.0,16.987520000000014
473.0,16.987520000000014
474.0,16.987520000000014
475.0,16.987520000000014
476.0,16.987520000000014
477.0,16.987520000000014
478.0,16.987520000000014
479.0,16.987520000000014
480.0,16.987520000000014
481.0,16.987520000000014
482.0,16.987520000000014
483.0,16.987520000000014
484.0,16.987520000000014
485.0,16.987520000000014
486.0,16.987520000000014
487.0,16.987520000000014
488.0,16.987520000000014
489.0,16.987520000000014
490.0,16.987520000000014
491.0,16.987520000000014
492.0,16.987520000000014
493.0,16.987520000000014
494.0,16.987520000000014
495.0,16.987520000000014
496.0,16.987520000000014
497.0,16.987520000000014
498.0,16.987520000000014
499.0,16.987520000000014
500.0,16.987520000000014
501.0,16.987520000000014
502.0,16.987520000000014
503.0,16.987520000000014
504.0,16.987520000000014
505.0,16.987520000000014
506.0,16.987520000000014
507.0,16.987520000000014
508.0,16.987520000000014
509.0,16.987520000000014
510.0,16.987520000000014
511.0,16.987520000000014
512.0,16.987520000000014
513.0,16.987520000000014
514.0,16.987520000000014
515.0,16.987520000000014
516.0,16.987520000000014
517.0,16.987520000000014
518.0,16.987520000000014
519.0,16.987520000000014
520.0,16.987520000000014
521.0,16.987520000000014
522.0,16.987520000000014
523.0,16.987520000000014
524.0,16.987520000000014
525.0,16.987520000000014
526.0,16.987520000000014
527.0,16.987520000000014
528.0,16.987520000000014
529.0,16.987520000000014
530.0,16.987520000000014
531.0,16.987520000000014
532.0,16.987520000000014
533.0,16.987520000000014
534.0,16.987520000000014
535.0,16.987520000000014
536.0,16.987520000000014
537.0,16.987520000000014
538.0,16.987520000000014
539.0,16.987520000000014
540.0,16.987520000000014
541.0,16.987520000000014
542.0,16.987520000000014
543.0,16.987520000000014
544.0,16.987520000000014
545.0,16.987520000000014
546.0,16.987520000000014
547.0,16.987520000000014
548.0,16.987520000000014
549.0,16.987520000000014
550.0,16.987520000000014
551.0,16.987520000000014
552.0,16.987520000000014
553.0,16.987520000000014
554.0,16.987520000000014
555.0,16.987520000000014
556.0,16.987520000000014
557.0,16.987520000000014
558.0,16.987520000000014
559.0,16.987520000000014
560.0,16.987520000000014
561.0,16.987520000000014
562.0,16.987520000000014
563.0,16.987520000000014
564.0,16.987520000000014
565.0,16.987520000000014
566.0,16.987520000000014
567.0,16.987520000000014
568.0,16.987520000000014
569.0,16.987520000000014
570.0,16.987520000000014
571.0,16.987520000000014
572.0,16.987520000000014
573.0,16.987520000000014
574.0,16.987520000000014
575.0,16.987520000000014
576.0,16.987520000000014
577.0,16.987520000000014
578.0,16.987520000000014
579.0,16.987520000000014
580.0,16.987520000000014
581.0,16.987520000000014
582.0,16.987520000000014
583.0,16.987520000000014
584.0,16.987520000000014
585.0,16.987520000000014
586.0,16.987520000000014
587.0,16.987520000000014
588.0,16.987520000000014
589.0,16.987520000000014
590.0,16.987520000000014
591.0,16.987520000000014
592.0,16.987520000000014
593.0,16.987520000000014
594.0,16.987520000000014
595.0,16.987520000000014
596.0,16.987520000000014
597.0,16.987520000000014
598.0,16.987520000000014
599.0,16.987520000000014
600.0,16.987520000000014
601.0,16.987520000000014
602.0,16.987520000000014
603.0,16.987520000000014
604.0,16.987520000000014
605.0,16.987520000000014
606.0,16.987520000000014
607.0,16.987520000000014
608.0,16.987520000000014
609.0,16.987520000000014
610.0,16.987520000000014
611.0,16.987520000000014
612.0,16.987520000000014
613.0,16.987520000000014
614.0,16.987520000000014
615.0,16.987520000000014
616.0,16.987520000000014
617.0,16.987520000000014
618.0,16.987520000000014
619.0,16.987520000000014
620.0,16.987520000000014
621.0,16.987520000000014
622.0,16.987520000000014
623.0,16.987520000000014
624.0,16.987520000000014
625.0,16.987520000000014
626.0,16.987520000000014
627.0,16.987520000000014
628.0,16.987520000000014
629.0,16.987520000000014
630.0,16.987520000000014
631.0,16.987520000000014
632.0,16.987520000000014
633.0,16.987520000000014
634.0,16.987520000000014
635.0,16.987520000000014
636.0,16.987520000000014
637.0,16.987520000000014
638.0,16.987520000000014
639.0,16.987520000000014
640.0,16.987520000000014
641.0,16.987520000000014
642.0,16.987520000000014
643.0,16.987520000000014
644.0,16.987520000000014
645.0,16.987520000000014
646.0,16.987520000000014
647.0,16.987520000000014
648.0,16.987520000000014
649.0,16.987520000000014
650.0,16.987520000000014
651.0,16.987520000000014
652.0,16.987520000000014
653.0,16.987520000000014
654.0,16.987520000000014
655.0,16.987520000000014
656.0,16.987520000000014
657.0,16.987520000000014
658.0,16.987520000000014
659.0,16.987520000000014
660.0,16.987520000000014
661.0,16.987520000000014
662.0,16.987520000000014
663.0,16.987520000000014
664.0,16.987520000000014
665.0,16.987520000000014
666.0,16.987520000000014
667.0,16.987520000000014
668.0,16.987520000000014
669.0,16.987520000000014
670.0,16.987520000000014
671.0,16.987520000000014
672.0,16.987520000000014
673.0,16.987520000000014
674.0,16.987520000000014
675.0,16.987520000000014
676.0,16.987520000000014
677.0,16.987520000000014
678.0,16.987520000000014
679.0,16.987520000000014
680.0,16.987520000000014
681.0,16.987520000000014
682.0,16.987520000000014
683.0,16.987520000000014
684.0,16.987520000000014
685.0,16.987520000000014
686.0,16.987520000000014
687.0,16.987520000000014
688.0,16.987520000000014
689.0,16.987520000000014
690.0,16.987520000000014
691.0,16.987520000000014
692.0,16.987520000000014
693.0,16.987520000000014
694.0,16.987520000000014
695.0,16.987520000000014
696.0,16.987520000000014
697.0,16.987520000000014
698.0,16.987520000000014
699.0,16.987520000000014
700.0,16.987520000000014
701.0,16.987520000000014
702.0,16.987520000000014
703.0,16.987520000000014
704.0,16.987520000000014
705.0,16.987520000000014
706.0,16.987520000000014
707.0,16.987520000000014
708.0,16.987520000000014
709.0,16.987520000000014
710.0,16.987520000000014
711.0,16.987520000000014
712.0,16.987520000000014
713.0,16.987520000000014
714.0,16.987520000000014
715.0,16.987520000000014
716.0,16.987520000000014
717.0,16.987520000000014
718.0,16.987520000000014
719.0,16.987520000000014
720.0,16.987520000000014
721.0,16.987520000000014
722.0,16.987520000000014
723.0,16.987520000000014
724.0,16.987520000000014
725.0,16.987520000000014
726.0,16.987520000000014
727.0,16.987520000000014
728.0,16.987520000000014
729.0,16.987520000000014
730.0,16.987520000000014
731.0,16.987520000000014
732.0,16.987520000000014
733.0,16.987520000000014
734.0,16.987520000000014
735.0,16.987520000000014
736.0,16.987520000000014
737.0,16.987520000000014
738.0,16.987520000000014
739.0,16.987520000000014
740.0,16.987520000000014
741.0,16.987520000000014
742.0,16.987520000000014
743.0,16.987520000000014
744.0,16.987520000000014
745.0,16.987520000000014
746.0,16.987520000000014
747.0,16.987520000000014
748.0,16.987520000000014
749.0,16.987520000000014
750.0,16.987520000000014
751.0,16.987520000000014
752.0,16.987520000000014
753.0,16.987520000000014
754.0,16.987520000000014
755.0,16.987520000000014
756.0,16.987520000000014
757.0,16.987520000000014
758.0,16.987520000000014
759.0,16.987520000000014
760.0,16.987520000000014
761.0,16.987520000000014
762.0,16.987520000000014
763.0,16.987520000000014
764.0,16.987520000000014
765.0,16.987520000000014
766.0,16.987520000000014
767.0,16.987520000000014
768.0,16.987520000000014
769.0,16.987520000000014
770.0,16.987520000000014
771.0,16.987520000000014
772.0,16.987520000000014
773.0,16.987520000000014
774.0,16.987520000000014
775.0,16.987520000000014
776.0,16.987520000000014
777.0,16.987520000000014
778.0,16.987520000000014
779.0,16.987520000000014
780.0,16.987520000000014
781.0,16.987520000000014
782.0,16.987520000000014
783.0,16.987520000000014
784.0,16.987520000000014
785.0,16.987520000000014
786.0,16.987520000000014
787.0,16.987520000000014
788.0,16.987520000000014
789.0,16.987520000000014
790.0,16.987520000000014
791.0,16.987520000000014
792.0,16.987520000000014
793.0,16.987520000000014
794.0,16.987520000000014
795.0,16.987520000000014
796.0,16.987520000000014
797.0,16.987520000000014
798.0,16.987520000000014
799.0,16.987520000000014
800.0,16.987520000000014
801.0,16.987520000000014
802.0,16.987520000000014
803.0,16.987520000000014
804.0,16.987520000000014
805.0,16.987520000000014
806.0,16.987520000000014
807.0,16.987520000000014
808.0,16.987520000000014
809.0,16.987520000000014
810.0,16.987520000000014
811.0,16.987520000000014
812.0,16.987520000000014
813.0,16.987520000000014
814.0,16.987520000000014
815.0,16.987520000000014
816.0,16.987520000000014
817.0,16.987520000000014
818.0,16.987520000000014
819.0,16.987520000000014
820.0,16.987520000000014
821.0,16.987520000000014
822.0,16.987520000000014
823.0,16.987520000000014
824.0,16.987520000000014
825.0,16.987520000000014
826.0,16.987520000000014
827.0,16.987520000000014
828.0,16.987520000000014
829.0,16.987520000000014
830.0,16.987520000000014
831.0,16.987520000000014
832.0,16.987520000000014
833.0,16.987520000000014
834.0,16.987520000000014
835.0,16.987520000000014
836.0,16.987520000000014
837.0,16.987520000000014
838.0,16.987520000000014
839.0,16.987520000000014
840.0,16.987520000000014
841.0,16.987520000000014
842.0,16.987520000000014
843.0,16.987520000000014
844.0,16.987520000000014
845.0,16.987520000000014
846.0,16.987520000000014
847.0,16.987520000000014
848.0,16.987520000000014
849.0,16.987520000000014
850.0,16.987520000000014
851.0,16.987520000000014
852.0,16.987520000000014
853.0,16.987520000000014
854.0,16.987520000000014
855.0,16.987520000000014
856.0,16.987520000000014
857.0,16.987520000000014
858.0,16.987520000000014
859.0,16.987520000000014
860.0,16.987520000000014
861.0,16.987520000000014
862.0,16.987520000000014
863.0,16.987520000000014
864.0,16.987520000000014
865.0,16.987520000000014
866.0,16.987520000000014
867.0,16.987520000000014
868.0,16.987520000000014
869.0,16.987520000000014
870.0,16.987520000000014
871.0,16.987520000000014
872.0,16.987520000000014
873.0,16.987520000000014
874.0,16.987520000000014
875.0,16.987520000000014
876.0,16.987520000000014
877.0,16.987520000000014
878.0,16.987520000000014
879.0,16.987520000000014
880.0,16.987520000000014
881.0,16.987520000000014
882.0,16.987520000000014
883.0,16.987520000000014
884.0,16.987520000000014
885.0,16.987520000000014
886.0,16.987520000000014
887.0,16.987520000000014
888.0,16.987520000000014
889.0,16.987520000000014
890.0,16.987520000000014
891.0,16.987520000000014
892.0,16.987520000000014
893.0,16.987520000000014
894.0,16.987520000000014
895.0,16.987520000000014
896.0,16.987520000000014
897.0,16.987520000000014
898.0,16.987520000000014
899.0,16.987520000000014
900.0,16.987520000000014
901.0,16.987520000000014
902.0,16.987520000000014
903.0,16.987520000000014
904.0,16.987520000000014
905.0,16.987520000000014
906.0,16.987520000000014
907.0,16.987520000000014
908.0,16.987520000000014
909.0,16.987520000000014
910.0,16.987520000000014
911.0,16.987520000000014
912.0,16.987520000000014
913.0,16.987520000000014
914.0,16.987520000000014
915.0,16.987520000000014
916.0,16.987520000000014
917.0,16.987520000000014
918.0,16.987520000000014
919.0,16.987520000000014
920.0,16.987520000000014
921.0,16.987520000000014
922.0,16.987520000000014
923.0,16.987520000000014
924.0,16.987520000000014
925.0,16.987520000000014
926.0,16.987520000000014
927.0,16.987520000000014
928.0,16.987520000000014
929.0,16.987520000000014
930.0,16.987520000000014
931.0,16.987520000000014
932.0,16.987520000000014
933.0,16.987520000000014
934.0,16.987520000000014
935.0,16.987520000000014
936.0,16.987520000000014
937.0,16.987520000000014
938.0,16.987520000000014
939.0,16.987520000000014
940.0,16.987520000000014
941.0,16.987520000000014
942.0,16.987520000000014
943.0,16.987520000000014
944.0,16.987520000000014
945.0,16.987520000000014
946.0,16.987520000000014
947.0,16.987520000000014
948.0,16.987520000000014
949.0,16.987520000000014
950.0,16.987520000000014
951.0,16.987520000000014
952.0,16.987520000000014
953.0,16.987520000000014
954.0,16.987520000000014
955.0,16.987520000000014
956.0,16.987520000000014
957.0,16.987520000000014
958.0,16.987520000000014
959.0,16.987520000000014
960.0,16.987520000000014
961.0,16.987520000000014
962.0,16.987520000000014
963.0,16.987520000000014
964.0,16.987520000000014
965.0,16.987520000000014
966.0,16.987520000000014
967.0,16.987520000000014
968.0,16.987520000000014
969.0,16.987520000000014
970.0,16.987520000000014
971.0,16.987520000000014
972.0,16.987520000000014
973.0,16.987520000000014
974.0,16.987520000000014
975.0,16.987520000000014
976.0,16.987520000000014
977.0,16.987520000000014
978.0,16.987520000000014
979.0,16.987520000000014
980.0,16.987520000000014
981.0,16.987520000000014
982.0,16.987520000000014
983.0,16.987520000000014
984.0,16.987520000000014
985.0,16.987520000000014
986.0,16.987520000000014
987.0,16.987520000000014
988.0,16.987520000000014
989.0,16.987520000000014
990.0,16.987520000000014
991.0,16.987520000000014
992.0,16.987520000000014
993.0,16.987520000000014
994.0,16.987520000000014
995.0,16.987520000000014
996.0,16.987520000000014
997.0,16.987520000000014
998.0,16.987520000000014
999.0,16.987520000000014
1000.0,16.987520000000014
1001.0,16.987520000000014
1002.0,16.987520000000014
1003.0,16.987520000000014
1004.0,16.987520000000014
1005.0,16.987520000000014
1006.0,16.987520000000014
1007.0,16.987520000000014
1008.0,16.987520000000014
1009.0,16.987520000000014
1010.0,16.987520000000014
1011.0,16.987520000000014
1012.0,16.987520000000014
1013.0,16.987520000000014
1014.0,16.987520000000014
1015.0,16.987520000000014
1016.0,16.987520000000014
1017.0,16.987520000000014
1018.0,16.987520000000014
1019.0,16.987520000000014
1020.0,16.987520000000014
1021.0,16.987520000000014
1022.0,16.987520000000014
1023.0,16.987520000000014
1024.0,16.987520000000014
1025.0,16.987520000000014
1026.0,16.987520000000014
1027.0,16.987520000000014
1028.0,16.987520000000014
1029.0,16.987520000000014
1030.0,16.987520000000014
1031.0,16.987520000000014
1032.0,16.987520000000014
1033.0,16.987520000000014
1034.0,16.987520000000014
1035.0,16.987520000000014
1036.0,16.987520000000014
1037.0,16.987520000000014
1038.0,16.987520000000014
1039.0,16.987520000000014
1040.0,16.987520000000014
1041.0,16.987520000000014
1042.0,16.987520000000014
1043.0,16.987520000000014
1044.0,16.987520000000014
1045.0,16.987520000000014
1046.0,16.987520000000014
1047.0,16.987520000000014
1048.0,16.987520000000014
1049.0,16.987520000000014
1050.0,16.987520000000014
1051.0,16.987520000000014
1052.0,16.987520000000014
1053.0,16.987520000000014
1054.0,16.987520000000014
1055.0,16.987520000000014
1056.0,16.987520000000014
1057.0,16.987520000000014
1058.0,16.987520000000014
1059.0,16.987520000000014
1060.0,16.987520000000014
1061.0,16.987520000000014
1062.0,16.987520000000014
1063.0,16.987520000000014
1064.0,16.987520000000014
1065.0,16.987520000000014
1066.0,16.987520000000014
1067.0,16.987520000000014
1068.0,16.987520000000014
1069.0,16.987520000000014
1070.0,16.987520000000014
1071.0,16.987520000000014
1072.0,16.987520000000014
1073.0,16.987520000000014
1074.0,16.987520000000014
1075.0,16.987520000000014
1076.0,16.987520000000014
1077.0,16.987520000000014
1078.0,16.987520000000014
1079.0,16.987520000000014
1080.0,16.987520000000014
1081.0,16.987520000000014
1082.0,16.987520000000014
1083.0,16.987520000000014
1084.0,16.987520000000014
1085.0,16.987520000000014
1086.0,16.987520000000014
1087.0,16.987520000000014
1088.0,16.987520000000014
1089.0,16.987520000000014
1090.0,16.987520000000014
1091.0,16.987520000000014
1092.0,16.987520000000014
1093.0,16.987520000000014
1094.0,16.987520000000014
1095.0,16.987520000000014
1096.0,16.987520000000014
1097.0,16.987520000000014
1098.0,16.987520000000014
1099.0,16.987520000000014
1100.0,16.987520000000014
1101.0,16.987520000000014
1102.0,16.987520000000014
1103.0,16.987520000000014
1104.0,16.987520000000014
1105.0,16.987520000000014
1106.0,16.987520000000014
1107.0,16.987520000000014
1108.0,16.987520000000014
1109.0,16.987520000000014
1110.0,16.987520000000014
1111.0,16.987520000000014
1112.0,16.987520000000014
1113.0,16.987520000000014
1114.0,16.987520000000014
1115.0,16.987520000000014
1116.0,16.987520000000014
1117.0,16.987520000000014
1118.0,16.987520000000014
1119.0,16.987520000000014
1120.0,16.987520000000014
1121.0,16.987520000000014
1122.0,16.987520000000014
1123.0,16.987520000000014
1124.0,16.987520000000014
1125.0,16.987520000000014
1126.0,16.987520000000014
1127.0,16.987520000000014
1128.0,16.987520000000014
1129.0,16.987520000000014
1130.0,16.987520000000014
1131.0,16.987520000000014
1132.0,16.987520000000014
1133.0,16.987520000000014
1134.0,16.987520000000014
1135.0,16.987520000000014
1136.0,16.987520000000014
1137.0,16.987520000000014
1138.0,16.987520000000014
1139.0,16.987520000000014
1140.0,16.987520000000014
1141.0,16.987520000000014
1142.0,16.987520000000014
1143.0,16.987520000000014
1144.0,16.987520000000014
1145.0,16.987520000000014
1146.0,16.987520000000014
1147.0,16.987520000000014
1148.0,16.987520000000014
1149.0,16.987520000000014
